Time to Predict (per molecule),Test RMSE,MSE 1%,MSE 5%,MSE 10%,MSE 20%,MSE 40%,MSE 60%,MSE 80%,MSE 99%,Std 1%,Std 5%,Std 10%,Std 20%,Std 40%,Std 60%,Std 80%,Std 99%
0.675681392304872,1.7603084454440847,1.2996186915396766,1.2682850270036206,1.384747899978959,1.572097128703696,1.966348278237724,2.2806440413878426,2.5916364822333704,2.788021862095909,0.037032899563060995,0.024156924445066317,0.032852815460436245,0.05197463345274443,0.02187128764025189,0.027184138250118603,0.029637196282995215,0.01899715642345308
