,Unnamed: 0,smiles,VI,DVI,visco@40C[cP],visco@100C[cP],kvisco@40C[cSt],kvisco@100C[cSt],rho40,rho100,I1_040,I1_100,magdipole,NumRings,SELFIES,WhackVisc
22,11856,C(CC)C=CCCCCC=CCCC=CCCOCC=CCCC1CCCCC1,153.4901630261678,146.57138722673653,13.311734426673851,3.3132106216439587,15.09842796874421,3.8337162427567306,0.8816636045971769,0.8642294869641971,0.1550312199999999,0.15236558,0.8916147705927381,1,[C][Branch1][Ring1][C][C][C][=C][C][C][C][C][C][=C][C][C][C][=C][C][C][O][C][C][=C][C][C][C][C][C][C][C][C][Ring1][=Branch1],3.3132106216439587
23,11430,COC(C=C)C=CCCOCOCCCOCC=CCCCCC1CCCCC1,154.30627813590837,149.76847081051542,12.149063575928627,3.166184341188864,13.517473480698634,3.5718199343590893,0.8987673320222204,0.8864344786062094,0.15382276,0.15210226,2.0884761773209237,1,[C][O][C][Branch1][Ring1][C][=C][C][=C][C][C][O][C][O][C][C][C][O][C][C][=C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1],3.166184341188864
24,11652,CC=CCCOC(CCC1CCCCC1)CCCCCCCCC=CC1CCCCC1,153.89859260746,139.82937564614065,22.53036141638901,4.658699105701685,25.59283738056992,5.413998274978114,0.8803385525941745,0.8604914277924326,0.1635941,0.15959578,0.6226042895257659,2,[C][C][=C][C][C][O][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][=C][C][C][C][C][C][C][Ring1][=Branch1],4.658699105701685
25,48182,C(c1ccccc1)OCCCOCC=CCC(=O)CC,0.0,131.4491259330316,6.617202973499348,1.8202996694139468,6.818744377028964,1.9250518378257573,0.9704430328538828,0.9455847544707564,0.1566965599999999,0.1536270999999999,1.4491964466471372,1,[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][O][C][C][=C][C][C][=Branch1][C][=O][C][C],1.8202996694139468
26,28733,CCCC=CCCOCOCCCC=CCCCC(CC=O)C1CCCCC1,123.14460248122872,134.00967395878166,16.704502457784205,3.6085535057956206,18.220271678633583,4.054055704000054,0.9168086377862916,0.8901095025002086,0.16165568,0.15670414,2.601998141541661,1,[C][C][C][C][=C][C][C][O][C][O][C][C][C][C][=C][C][C][C][C][Branch1][Ring2][C][C][=O][C][C][C][C][C][C][Ring1][=Branch1],3.6085535057956206
27,44879,COCOC(=O)CC(CC)(OC=O)CC(C=CC1CCCCC1),58.10759533610453,126.93669855345,11.48049154549965,2.6466260535466963,11.467531149683388,2.709417518758769,1.0011301818715024,0.9768247363954308,0.16720114,0.1638462999999999,0.3393193390702546,1,[C][O][C][O][C][=Branch1][C][=O][C][C][Branch1][Ring1][C][C][Branch1][Ring2][O][C][=O][C][C][C][=C][C][C][C][C][C][C][Ring1][=Branch1],2.6466260535466963
28,50943,C(CCOCC=CCCc1ccccc1)C=CCC(OC),0.0,128.91041426411527,5.439436726764977,1.561644753559415,5.8406464754477385,1.733484167117184,0.9313073047017444,0.900870502991936,0.15072714,0.1458443599999999,0.6104845332312886,1,[C][Branch1][P][C][C][O][C][C][=C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][O][C],1.561644753559415
29,30021,CC=CCCC=CCCCC(c1ccccc1)OC(=O)c1ccccc1,120.54476965933829,140.67795848380774,15.656327939502471,3.5889142189350074,15.82561445195592,3.688864112131205,0.9893030053924684,0.9729049674485156,0.1624085599999999,0.15969524,1.2121746169515124,2,[C][C][=C][C][C][C][=C][C][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.5889142189350074
30,21497,COCCCC=CCCC=CCC(CCc1ccccc1)C=CC1CCCCC1,136.4092762214283,138.52280393003593,17.79101219459587,3.8859049811753135,19.195526790029824,4.321458268339443,0.92683115129909,0.8992115022016645,0.16063016,0.15630284,1.2439016438837454,2,[C][O][C][C][C][C][=C][C][C][C][=C][C][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][C][C][C][C][Ring1][=Branch1],3.8859049811753135
31,34855,C(=O)CCOCOCC=CCCOC(c1ccccc1)CCOC,109.79262140216184,146.54988691070864,9.213153369926172,2.522875489399266,9.44491516154284,2.6113029719999434,0.9754617391842396,0.9661366438330392,0.15486452,0.153762,1.291010589170053,1,[C][=Branch1][C][=O][C][C][O][C][O][C][C][=C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][O][C],2.522875489399266
32,14995,COCC=CCCCC(OCC1CCCCC1)OCC=CC1CCCCC1,147.94047415708718,145.94927001571378,16.610919324712835,3.885848028996864,18.029957067693577,4.258846437534482,0.9212955561872412,0.9124179718596398,0.16455556,0.1637977,1.0042890477645816,2,[C][O][C][C][=C][C][C][C][C][Branch1][O][O][C][C][C][C][C][C][C][Ring1][=Branch1][O][C][C][=C][C][C][C][C][C][C][Ring1][=Branch1],3.885848028996864
