Time to Predict (per molecule),Test RMSE,MSE 1%,MSE 5%,MSE 10%,MSE 20%,MSE 40%,MSE 60%,MSE 80%,MSE 99%,Std 1%,Std 5%,Std 10%,Std 20%,Std 40%,Std 60%,Std 80%,Std 99%
0.13936579720047879,6.687005935747388,47.37279802018945,45.01215905898708,45.00480525983671,44.6033346946626,44.29855176844361,44.23545143442403,43.86138339514374,44.51160255738357,0.2679203232097885,0.6444063885263728,0.48641968387940776,0.46434514046470254,0.23101806593158283,0.32154653107095754,0.5045937085232355,0.4885948499609735
