hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
16,2,0.01,8,0.0,relu,adam,29.62150607538333,91.54017343521119
16,2,0.01,8,0.0,relu,rmsprop,33.5353904120419,94.481734085083
16,2,0.01,8,0.0,relu,adagrad,40.75559878978161,99.75040383338929
16,2,0.01,8,0.0,leaky_relu,adam,25.46007074041104,143.40125060081482
16,2,0.01,8,0.0,leaky_relu,rmsprop,20.91774470445213,114.31149530410767
16,2,0.01,8,0.0,leaky_relu,adagrad,40.59595163781708,123.17407670021058
16,2,0.01,8,0.0,sigmoid,adam,45.03994241285762,37.67315249443054
16,2,0.01,8,0.0,sigmoid,rmsprop,44.982834616822934,44.648881340026854
16,2,0.01,8,0.0,sigmoid,adagrad,47.060444574399824,154.86149826049805
16,2,0.01,8,0.0,elu,adam,32.46872177998954,100.4698700428009
16,2,0.01,8,0.0,elu,rmsprop,32.47718507795159,93.36467862129211
16,2,0.01,8,0.0,elu,adagrad,32.794350214070136,146.48123273849487
16,2,0.01,16,0.0,relu,adam,28.948806167742532,82.09177341461182
16,2,0.01,16,0.0,relu,rmsprop,39.95832001572355,48.75191488265991
16,2,0.01,16,0.0,relu,adagrad,41.31252972664089,61.48904299736023
16,2,0.01,16,0.0,leaky_relu,adam,28.915362473584093,57.019634866714476
16,2,0.01,16,0.0,leaky_relu,rmsprop,20.84239487997982,101.39099297523498
16,2,0.01,16,0.0,leaky_relu,adagrad,40.012167545633574,55.20443172454834
16,2,0.01,16,0.0,sigmoid,adam,44.95191742783293,27.098742961883545
16,2,0.01,16,0.0,sigmoid,rmsprop,44.97481618408763,20.237646198272706
16,2,0.01,16,0.0,sigmoid,adagrad,68.35477700889658,85.54958167076111
16,2,0.01,16,0.0,elu,adam,29.647152337240517,66.12532482147216
16,2,0.01,16,0.0,elu,rmsprop,36.53174250453984,34.210213327407835
16,2,0.01,16,0.0,elu,adagrad,38.52688554186339,52.77771615982056
16,2,0.01,32,0.0,relu,adam,28.931494584517047,44.56828632354736
16,2,0.01,32,0.0,relu,rmsprop,42.78796015652743,24.06467385292053
16,2,0.01,32,0.0,relu,adagrad,40.89638260581277,34.45849113464355
16,2,0.01,32,0.0,leaky_relu,adam,28.492510063864973,43.93356475830078
16,2,0.01,32,0.0,leaky_relu,rmsprop,27.810418441078877,45.16216139793396
16,2,0.01,32,0.0,leaky_relu,adagrad,40.8026326266202,30.020838022232056
16,2,0.01,32,0.0,sigmoid,adam,44.92588876550848,13.442115306854248
16,2,0.01,32,0.0,sigmoid,rmsprop,44.89967347925359,10.81625394821167
16,2,0.01,32,0.0,sigmoid,adagrad,78.39947805231267,56.06836609840393
16,2,0.01,32,0.0,elu,adam,28.969663710160688,43.14354124069214
16,2,0.01,32,0.0,elu,rmsprop,33.44376802617853,43.62178101539612
16,2,0.01,32,0.0,elu,adagrad,36.81232144095681,42.683568716049194
16,2,0.01,64,0.0,relu,adam,30.063524082728794,28.94426598548889
16,2,0.01,64,0.0,relu,rmsprop,56.97034981591361,29.286203575134277
16,2,0.01,64,0.0,relu,adagrad,78.14261823381696,28.107840061187744
16,2,0.01,64,0.0,leaky_relu,adam,28.737131922585622,28.437076234817503
16,2,0.01,64,0.0,leaky_relu,rmsprop,29.842402662549706,31.843074131011964
16,2,0.01,64,0.0,leaky_relu,adagrad,41.135014588492254,20.334307384490966
16,2,0.01,64,0.0,sigmoid,adam,44.82692862919399,9.358759641647339
16,2,0.01,64,0.0,sigmoid,rmsprop,44.587324142456055,12.12124981880188
16,2,0.01,64,0.0,sigmoid,adagrad,107.45946848733085,36.808099555969235
16,2,0.01,64,0.0,elu,adam,29.354322528839113,25.861773824691774
16,2,0.01,64,0.0,elu,rmsprop,29.56562542234148,26.15182237625122
16,2,0.01,64,0.0,elu,adagrad,35.99498094831195,27.80922384262085
16,2,0.01,128,0.0,relu,adam,31.773641095842635,19.47516264915466
16,2,0.01,128,0.0,relu,rmsprop,35.30394243512835,25.684802198410033
16,2,0.01,128,0.0,relu,adagrad,42.14381980895996,13.085738849639892
16,2,0.01,128,0.0,leaky_relu,adam,29.71096856253488,21.762448835372926
16,2,0.01,128,0.0,leaky_relu,rmsprop,31.926764351981028,23.317509651184082
16,2,0.01,128,0.0,leaky_relu,adagrad,41.64279060363769,12.317140674591064
16,2,0.01,128,0.0,sigmoid,adam,45.19285256522043,11.024327707290649
16,2,0.01,128,0.0,sigmoid,rmsprop,45.1947664805821,5.959584712982178
16,2,0.01,128,0.0,sigmoid,adagrad,127.11300909859793,25.45725350379944
16,2,0.01,128,0.0,elu,adam,29.518393734523226,20.859024620056154
16,2,0.01,128,0.0,elu,rmsprop,30.203563499450684,25.142785692214964
16,2,0.01,128,0.0,elu,adagrad,41.27962374005999,17.37338309288025
16,2,0.001,8,0.0,relu,adam,30.267307526922416,154.39514474868776
16,2,0.001,8,0.0,relu,rmsprop,37.17499474954168,165.6041392803192
16,2,0.001,8,0.0,relu,adagrad,42.7998494549082,83.76872444152832
16,2,0.001,8,0.0,leaky_relu,adam,29.394363739901998,159.05021719932557
16,2,0.001,8,0.0,leaky_relu,rmsprop,28.40282652788206,127.79642114639282
16,2,0.001,8,0.0,leaky_relu,adagrad,42.59257069705823,69.19762411117554
16,2,0.001,8,0.0,sigmoid,adam,42.865407762286864,162.11739177703856
16,2,0.001,8,0.0,sigmoid,rmsprop,41.916483368348636,186.51514654159547
16,2,0.001,8,0.0,sigmoid,adagrad,177.69721494552192,173.01171975135804
16,2,0.001,8,0.0,elu,adam,28.69086210530832,121.51857852935791
16,2,0.001,8,0.0,elu,rmsprop,28.340071708592802,135.69940142631532
16,2,0.001,8,0.0,elu,adagrad,42.63641934422178,86.38071212768554
16,2,0.001,16,0.0,relu,adam,30.7196698739988,90.99867582321167
16,2,0.001,16,0.0,relu,rmsprop,30.806627056576794,102.70806407928467
16,2,0.001,16,0.0,relu,adagrad,83.92743415132576,43.74615869522095
16,2,0.001,16,0.0,leaky_relu,adam,32.849186977771446,105.78910975456238
16,2,0.001,16,0.0,leaky_relu,rmsprop,31.46626832069607,74.44753208160401
16,2,0.001,16,0.0,leaky_relu,adagrad,42.490093635419086,35.11261358261108
16,2,0.001,16,0.0,sigmoid,adam,44.205227776623644,71.36356720924377
16,2,0.001,16,0.0,sigmoid,rmsprop,44.079651417863474,68.79819045066833
16,2,0.001,16,0.0,sigmoid,adagrad,202.49941466445225,107.11408667564392
16,2,0.001,16,0.0,elu,adam,28.753424894700355,75.31579394340515
16,2,0.001,16,0.0,elu,rmsprop,29.89901032929027,48.559588527679445
16,2,0.001,16,0.0,elu,adagrad,42.43588546787927,62.35659093856812
16,2,0.001,32,0.0,relu,adam,39.330741882324226,58.564268589019775
16,2,0.001,32,0.0,relu,rmsprop,36.12773176713423,58.45460429191589
16,2,0.001,32,0.0,relu,adagrad,82.10321185718882,35.63871011734009
16,2,0.001,32,0.0,leaky_relu,adam,32.93006031036377,53.81773819923401
16,2,0.001,32,0.0,leaky_relu,rmsprop,30.66786226792769,54.02702136039734
16,2,0.001,32,0.0,leaky_relu,adagrad,42.46050386602228,22.29097709655762
16,2,0.001,32,0.0,sigmoid,adam,44.91924074346368,37.83167052268982
16,2,0.001,32,0.0,sigmoid,rmsprop,44.358230521462175,39.050982761383054
16,2,0.001,32,0.0,sigmoid,adagrad,217.2572140780362,61.880217742919925
16,2,0.001,32,0.0,elu,adam,29.214843978881834,48.594137048721315
16,2,0.001,32,0.0,elu,rmsprop,30.56283519744873,39.47384791374206
16,2,0.001,32,0.0,elu,adagrad,42.55700270219283,25.33961992263794
16,2,0.001,64,0.0,relu,adam,39.06770553588867,30.690415477752687
16,2,0.001,64,0.0,relu,rmsprop,67.91535235813686,32.63382678031921
16,2,0.001,64,0.0,relu,adagrad,42.46119608197893,19.557130336761475
16,2,0.001,64,0.0,leaky_relu,adam,39.051113932473314,25.562863779067992
16,2,0.001,64,0.0,leaky_relu,rmsprop,31.858703769956314,34.99095025062561
16,2,0.001,64,0.0,leaky_relu,adagrad,42.46111627306257,14.007264947891235
16,2,0.001,64,0.0,sigmoid,adam,46.6461304119655,35.21503882408142
16,2,0.001,64,0.0,sigmoid,rmsprop,44.31355025427682,26.663780879974365
16,2,0.001,64,0.0,sigmoid,adagrad,215.878358568464,38.988052701950075
16,2,0.001,64,0.0,elu,adam,30.307463536943708,31.688196229934693
16,2,0.001,64,0.0,elu,rmsprop,30.713747133527484,26.469589710235596
16,2,0.001,64,0.0,elu,adagrad,42.8269702230181,17.21524567604065
16,2,0.001,128,0.0,relu,adam,41.329649271283834,19.993609714508057
16,2,0.001,128,0.0,relu,rmsprop,40.204082543509344,16.946166658401488
16,2,0.001,128,0.0,relu,adagrad,87.58731836591447,23.09949674606323
16,2,0.001,128,0.0,leaky_relu,adam,42.113410568237306,16.23955969810486
16,2,0.001,128,0.0,leaky_relu,rmsprop,39.23154493059431,16.609158849716188
16,2,0.001,128,0.0,leaky_relu,adagrad,42.96964212145124,11.859504652023315
16,2,0.001,128,0.0,sigmoid,adam,58.94869613647461,30.514776611328124
16,2,0.001,128,0.0,sigmoid,rmsprop,46.80275189535958,22.894282197952272
16,2,0.001,128,0.0,sigmoid,adagrad,211.62497057233537,28.823494243621827
16,2,0.001,128,0.0,elu,adam,34.246189962114606,19.94267907142639
16,2,0.001,128,0.0,elu,rmsprop,33.855126299176895,24.932583141326905
16,2,0.001,128,0.0,elu,adagrad,42.4520221710205,13.450814008712769
16,2,0.0001,8,0.0,relu,adam,66.93906707063726,208.07699937820433
16,2,0.0001,8,0.0,relu,rmsprop,41.99976993985132,138.57001833915712
16,2,0.0001,8,0.0,relu,adagrad,182.10977333838787,220.24237670898438
16,2,0.0001,8,0.0,leaky_relu,adam,40.20089299810043,171.85453033447266
16,2,0.0001,8,0.0,leaky_relu,rmsprop,40.123771392697584,198.05094647407532
16,2,0.0001,8,0.0,leaky_relu,adagrad,56.04557797274458,218.84836540222167
16,2,0.0001,8,0.0,sigmoid,adam,75.20334046608811,238.59500641822814
16,2,0.0001,8,0.0,sigmoid,rmsprop,44.980072629123654,194.49644832611085
16,2,0.0001,8,0.0,sigmoid,adagrad,227.59872124173225,220.2614595413208
16,2,0.0001,8,0.0,elu,adam,38.79769531914947,239.51194581985473
16,2,0.0001,8,0.0,elu,rmsprop,33.35069133776044,214.25829005241394
16,2,0.0001,8,0.0,elu,adagrad,89.70659844537667,219.981836271286
