hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
16,3,0.01,8,0.0,relu,adam,29.09170251264485,154.86960020065308
16,3,0.01,8,0.0,relu,rmsprop,36.39355797253618,93.98531107902527
16,3,0.01,8,0.0,relu,adagrad,64.70457705948331,150.0601879119873
16,3,0.01,8,0.0,leaky_relu,adam,28.342839796718113,146.91662817001344
16,3,0.01,8,0.0,leaky_relu,rmsprop,16.721497481733287,200.468426656723
16,3,0.01,8,0.0,leaky_relu,adagrad,35.80060309335726,153.62927932739257
16,3,0.01,8,0.0,sigmoid,adam,45.35013857926798,39.94253396987915
16,3,0.01,8,0.0,sigmoid,rmsprop,45.099672201467214,44.78940510749817
16,3,0.01,8,0.0,sigmoid,adagrad,56.780443866537254,194.85613522529601
16,3,0.01,8,0.0,elu,adam,17.482850768588005,244.43133573532106
16,3,0.01,8,0.0,elu,rmsprop,18.94554870030202,153.9471179962158
16,3,0.01,8,0.0,elu,adagrad,28.799954315555205,138.72093601226806
16,3,0.01,16,0.0,relu,adam,33.92107852795802,73.20333862304688
16,3,0.01,16,0.0,relu,rmsprop,29.456876366291574,83.6097481250763
16,3,0.01,16,0.0,relu,adagrad,37.01150839044414,74.44129195213318
16,3,0.01,16,0.0,leaky_relu,adam,28.540122809103867,71.21893005371093
16,3,0.01,16,0.0,leaky_relu,rmsprop,23.301974429121806,126.45072555541992
16,3,0.01,16,0.0,leaky_relu,adagrad,34.487060259897774,87.0093460559845
16,3,0.01,16,0.0,sigmoid,adam,45.12742821754665,26.31744828224182
16,3,0.01,16,0.0,sigmoid,rmsprop,45.12165096527939,26.81844482421875
16,3,0.01,16,0.0,sigmoid,adagrad,56.6289228981788,101.5193425655365
16,3,0.01,16,0.0,elu,adam,27.06110616648963,104.95898485183716
16,3,0.01,16,0.0,elu,rmsprop,19.87289617958419,84.1102970123291
16,3,0.01,16,0.0,elu,adagrad,30.035339245227494,73.14881916046143
16,3,0.01,32,0.0,relu,adam,30.330825077403677,43.46467614173889
16,3,0.01,32,0.0,relu,rmsprop,30.152491985667837,42.48588857650757
16,3,0.01,32,0.0,relu,adagrad,37.872823937155985,42.912237310409544
16,3,0.01,32,0.0,leaky_relu,adam,29.739726187966085,48.3235435962677
16,3,0.01,32,0.0,leaky_relu,rmsprop,24.846223186146126,60.40676503181457
16,3,0.01,32,0.0,leaky_relu,adagrad,35.92151844718239,38.152273654937744
16,3,0.01,32,0.0,sigmoid,adam,44.930045980973674,19.623165798187255
16,3,0.01,32,0.0,sigmoid,rmsprop,44.96169659007679,14.149068355560303
16,3,0.01,32,0.0,sigmoid,adagrad,74.93703962846237,58.23585796356201
16,3,0.01,32,0.0,elu,adam,29.422395598671653,50.059765100479126
16,3,0.01,32,0.0,elu,rmsprop,27.596882015575062,48.71851773262024
16,3,0.01,32,0.0,elu,adagrad,31.025403251647948,44.89585194587708
16,3,0.01,64,0.0,relu,adam,30.785550076620922,28.104107189178468
