hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
64,2,0.01,8,0.0,relu,adam,29.141004148535774,100.91684212684632
64,2,0.01,8,0.0,relu,rmsprop,41.9276021371194,64.39329166412354
64,2,0.01,8,0.0,relu,adagrad,33.21239564812511,134.47441277503967
64,2,0.01,8,0.0,leaky_relu,adam,22.625643179722882,126.05537886619568
64,2,0.01,8,0.0,leaky_relu,rmsprop,15.751807329031305,159.78274097442628
64,2,0.01,8,0.0,leaky_relu,adagrad,31.6987702350004,117.75409288406372
64,2,0.01,8,0.0,sigmoid,adam,45.018487301660244,52.29724717140198
64,2,0.01,8,0.0,sigmoid,rmsprop,44.91756178370309,36.16263213157654
64,2,0.01,8,0.0,sigmoid,adagrad,44.92544390291249,55.257002687454225
64,2,0.01,8,0.0,elu,adam,30.085997730931012,112.78969440460205
64,2,0.01,8,0.0,elu,rmsprop,32.23114539380741,117.94007277488708
64,2,0.01,8,0.0,elu,adagrad,29.087211723393256,110.44584341049195
64,2,0.01,16,0.0,relu,adam,30.864297058385443,51.35295405387878
64,2,0.01,16,0.0,relu,rmsprop,38.30363777055653,46.25444979667664
64,2,0.01,16,0.0,relu,adagrad,32.77407650903824,66.65438933372498
64,2,0.01,16,0.0,leaky_relu,adam,26.24076864828757,77.94752674102783
64,2,0.01,16,0.0,leaky_relu,rmsprop,21.139583442845474,53.89840707778931
64,2,0.01,16,0.0,leaky_relu,adagrad,32.80146096430788,75.32557191848755
64,2,0.01,16,0.0,sigmoid,adam,44.957817704087006,24.099747037887575
64,2,0.01,16,0.0,sigmoid,rmsprop,45.19794437338453,19.035139656066896
64,2,0.01,16,0.0,sigmoid,adagrad,44.97676050553628,43.98384985923767
64,2,0.01,16,0.0,elu,adam,29.433206271250317,87.1524772644043
64,2,0.01,16,0.0,elu,rmsprop,31.091756258098354,56.404888486862184
64,2,0.01,16,0.0,elu,adagrad,29.480780453638197,64.75314588546753
64,2,0.01,32,0.0,relu,adam,29.2100001560558,27.56519160270691
64,2,0.01,32,0.0,relu,rmsprop,28.63117987199263,41.932812738418576
64,2,0.01,32,0.0,relu,adagrad,34.98278274536133,43.05288610458374
64,2,0.01,32,0.0,leaky_relu,adam,28.91227312608199,38.86746287345886
64,2,0.01,32,0.0,leaky_relu,rmsprop,25.957683202570138,30.50994038581848
64,2,0.01,32,0.0,leaky_relu,adagrad,33.90743025346235,41.54767112731933
64,2,0.01,32,0.0,sigmoid,adam,45.042318975275215,12.470197677612305
64,2,0.01,32,0.0,sigmoid,rmsprop,44.97575089194558,12.724082326889038
64,2,0.01,32,0.0,sigmoid,adagrad,44.92822713331742,32.682841300964355
64,2,0.01,32,0.0,elu,adam,29.29315852425315,48.2841513633728
64,2,0.01,32,0.0,elu,rmsprop,32.058551427667794,28.58422260284424
64,2,0.01,32,0.0,elu,adagrad,29.873134554082696,39.11232752799988
64,2,0.01,64,0.0,relu,adam,28.753828157697406,21.174932193756103
64,2,0.01,64,0.0,relu,rmsprop,36.0748382295881,32.8868821144104
64,2,0.01,64,0.0,relu,adagrad,37.178290489741734,24.45354833602905
64,2,0.01,64,0.0,leaky_relu,adam,28.42395847865513,25.21718611717224
64,2,0.01,64,0.0,leaky_relu,rmsprop,26.52900727476392,29.60279769897461
64,2,0.01,64,0.0,leaky_relu,adagrad,37.050586795806886,26.195163869857787
64,2,0.01,64,0.0,sigmoid,adam,44.892438261849534,9.83891053199768
64,2,0.01,64,0.0,sigmoid,rmsprop,44.94034795761108,7.097990036010742
64,2,0.01,64,0.0,sigmoid,adagrad,45.43350088936941,31.17903161048889
64,2,0.01,64,0.0,elu,adam,29.078007943289617,24.596534872055052
64,2,0.01,64,0.0,elu,rmsprop,32.54577094486781,22.65622396469116
64,2,0.01,64,0.0,elu,adagrad,30.249412781851635,26.087019777297975
64,2,0.01,128,0.0,relu,adam,29.830740138462613,17.306062746047974
64,2,0.01,128,0.0,relu,rmsprop,42.78924228123256,11.25730357170105
64,2,0.01,128,0.0,relu,adagrad,38.846027401515414,16.80232391357422
64,2,0.01,128,0.0,leaky_relu,adam,29.34069731576102,19.420748949050903
64,2,0.01,128,0.0,leaky_relu,rmsprop,28.803357696533205,22.744808006286622
64,2,0.01,128,0.0,leaky_relu,adagrad,39.14722676958356,17.384475708007812
64,2,0.01,128,0.0,sigmoid,adam,45.211639567783905,6.091032266616821
64,2,0.01,128,0.0,sigmoid,rmsprop,45.31510674612863,5.038105010986328
64,2,0.01,128,0.0,sigmoid,adagrad,46.46065902709961,24.428594303131103
64,2,0.01,128,0.0,elu,adam,29.728506578717912,15.315571355819703
64,2,0.01,128,0.0,elu,rmsprop,30.881726700919018,20.098741245269775
64,2,0.01,128,0.0,elu,adagrad,33.233752659388955,23.665825366973877
64,2,0.001,8,0.0,relu,adam,28.716729478934486,127.5360737323761
64,2,0.001,8,0.0,relu,rmsprop,28.646981251075726,112.3363139629364
64,2,0.001,8,0.0,relu,adagrad,41.414722022988386,109.35065841674805
64,2,0.001,8,0.0,leaky_relu,adam,28.568828815577227,102.03396043777465
64,2,0.001,8,0.0,leaky_relu,rmsprop,25.914687236207065,173.47061982154847
64,2,0.001,8,0.0,leaky_relu,adagrad,41.57691649893008,96.35668306350708
64,2,0.001,8,0.0,sigmoid,adam,44.97900851100956,42.44634671211243
64,2,0.001,8,0.0,sigmoid,rmsprop,38.90563653171609,153.90626378059386
64,2,0.001,8,0.0,sigmoid,adagrad,108.14990593796476,162.40626640319823
64,2,0.001,8,0.0,elu,adam,28.389962323898565,164.54414429664612
64,2,0.001,8,0.0,elu,rmsprop,23.979879321164766,187.8203471660614
64,2,0.001,8,0.0,elu,adagrad,37.41971648548721,151.0779535293579
64,2,0.001,16,0.0,relu,adam,29.873980663894514,71.43581476211548
64,2,0.001,16,0.0,relu,rmsprop,29.72073200908276,59.52096672058106
