hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
128,3,0.01,8,0.0,relu,adam,29.8575220060868,84.43319072723389
128,3,0.01,8,0.0,relu,rmsprop,50.54310703058855,46.830002546310425
128,3,0.01,8,0.0,relu,adagrad,29.905935012911435,146.47985682487487
128,3,0.01,8,0.0,leaky_relu,adam,21.969978435323874,229.09771795272826
128,3,0.01,8,0.0,leaky_relu,rmsprop,23.19397551838411,151.8169349193573
128,3,0.01,8,0.0,leaky_relu,adagrad,30.946777468427605,146.9489650249481
128,3,0.01,8,0.0,sigmoid,adam,45.35892362189949,46.061056566238406
128,3,0.01,8,0.0,sigmoid,rmsprop,45.364081718068604,42.90335330963135
128,3,0.01,8,0.0,sigmoid,adagrad,44.64859733876832,121.56419796943665
128,3,0.01,8,0.0,elu,adam,25.48444446565908,186.21155462265014
128,3,0.01,8,0.0,elu,rmsprop,23.148139325741234,177.34784002304076
128,3,0.01,8,0.0,elu,adagrad,28.377237573019954,146.25378456115723
128,3,0.01,16,0.0,relu,adam,29.326338041813,67.33698782920837
128,3,0.01,16,0.0,relu,rmsprop,45.862316493813054,16.32645492553711
128,3,0.01,16,0.0,relu,adagrad,30.887278472830396,80.26435742378234
128,3,0.01,16,0.0,leaky_relu,adam,26.72253624452364,86.64388957023621
128,3,0.01,16,0.0,leaky_relu,rmsprop,30.277064950750507,48.737756395339964
128,3,0.01,16,0.0,leaky_relu,adagrad,32.042824899166,73.53483023643494
128,3,0.01,16,0.0,sigmoid,adam,45.1507179662722,21.635793113708495
128,3,0.01,16,0.0,sigmoid,rmsprop,45.05184614024031,22.78395047187805
128,3,0.01,16,0.0,sigmoid,adagrad,44.98005519132001,22.963448524475098
128,3,0.01,16,0.0,elu,adam,27.632732807824375,95.46679759025574
128,3,0.01,16,0.0,elu,rmsprop,23.002745094211825,108.19109978675843
128,3,0.01,16,0.0,elu,adagrad,29.01679938080114,83.02126812934875
128,3,0.01,32,0.0,relu,adam,29.64013527956876,44.46727819442749
128,3,0.01,32,0.0,relu,rmsprop,38.926833614002575,28.916488552093504
128,3,0.01,32,0.0,relu,adagrad,30.631462506380945,45.01336007118225
128,3,0.01,32,0.0,leaky_relu,adam,28.328927019292657,38.08436269760132
128,3,0.01,32,0.0,leaky_relu,rmsprop,285.26465011943475,12.483159255981445
128,3,0.01,32,0.0,leaky_relu,adagrad,33.24061049374667,55.234448719024655
128,3,0.01,32,0.0,sigmoid,adam,45.13294175581499,16.646167993545532
128,3,0.01,32,0.0,sigmoid,rmsprop,45.48671367298473,12.150074100494384
128,3,0.01,32,0.0,sigmoid,adagrad,44.922709177190605,15.659080934524535
128,3,0.01,32,0.0,elu,adam,29.672336814186785,52.71693387031555
128,3,0.01,32,0.0,elu,rmsprop,29.50060915860263,38.235959911346434
128,3,0.01,32,0.0,elu,adagrad,29.83375481345437,42.710739088058475
128,3,0.01,64,0.0,relu,adam,28.148407404763354,32.188156318664554
128,3,0.01,64,0.0,relu,rmsprop,43.24944534301758,15.286678171157837
128,3,0.01,64,0.0,relu,adagrad,33.07319686072213,29.15098557472229
128,3,0.01,64,0.0,leaky_relu,adam,27.88688977786473,28.23299551010132
128,3,0.01,64,0.0,leaky_relu,rmsprop,87.12384070668904,16.2488073348999
128,3,0.01,64,0.0,leaky_relu,adagrad,32.84709499904088,31.088409519195558
128,3,0.01,64,0.0,sigmoid,adam,44.84148035049438,9.11111831665039
128,3,0.01,64,0.0,sigmoid,rmsprop,45.326519993373324,10.028523302078247
128,3,0.01,64,0.0,sigmoid,adagrad,44.837806797027596,19.822995090484618
128,3,0.01,64,0.0,elu,adam,29.961964579990926,30.339908170700074
128,3,0.01,64,0.0,elu,rmsprop,59.67442770004273,18.722153854370116
128,3,0.01,64,0.0,elu,adagrad,29.78045654296875,28.711291790008545
128,3,0.01,128,0.0,relu,adam,32.970428875514436,18.46059708595276
128,3,0.01,128,0.0,relu,rmsprop,82.5606700897217,18.09023952484131
128,3,0.01,128,0.0,relu,adagrad,36.792868859427315,21.577407693862916
128,3,0.01,128,0.0,leaky_relu,adam,28.728295407976425,15.165476608276368
128,3,0.01,128,0.0,leaky_relu,rmsprop,29.412918554033553,14.403933954238891
128,3,0.01,128,0.0,leaky_relu,adagrad,39.20322358267647,25.395957899093627
128,3,0.01,128,0.0,sigmoid,adam,45.212120628356935,7.346091175079346
128,3,0.01,128,0.0,sigmoid,rmsprop,45.65905423845563,4.472036552429199
128,3,0.01,128,0.0,sigmoid,adagrad,45.28994625636509,21.595581912994383
128,3,0.01,128,0.0,elu,adam,30.70947093963623,16.433635330200197
128,3,0.01,128,0.0,elu,rmsprop,215.19755033765517,9.529522943496705
128,3,0.01,128,0.0,elu,adagrad,30.953979655674523,19.196069192886352
128,3,0.001,8,0.0,relu,adam,28.070482985497613,212.06743998527526
128,3,0.001,8,0.0,relu,rmsprop,30.956185987482378,173.729900598526
128,3,0.001,8,0.0,relu,adagrad,34.094429853203096,174.00371174812318
128,3,0.001,8,0.0,leaky_relu,adam,23.732659963566228,275.220311498642
128,3,0.001,8,0.0,leaky_relu,rmsprop,18.584659426584157,200.33792066574097
128,3,0.001,8,0.0,leaky_relu,adagrad,33.70317832264332,160.61618118286134
128,3,0.001,8,0.0,sigmoid,adam,44.97990319225766,49.01836786270142
128,3,0.001,8,0.0,sigmoid,rmsprop,44.96263306348696,42.524813938140866
128,3,0.001,8,0.0,sigmoid,adagrad,54.20361394094765,191.96314358711243
128,3,0.001,8,0.0,elu,adam,18.73207876365119,272.4713757991791
128,3,0.001,8,0.0,elu,rmsprop,16.36401495206247,218.92131819725037
128,3,0.001,8,0.0,elu,adagrad,28.924848114241154,116.3900200843811
128,3,0.001,16,0.0,relu,adam,29.036139109375277,100.20200924873352
128,3,0.001,16,0.0,relu,rmsprop,29.292982636023005,85.50431017875671
128,3,0.001,16,0.0,relu,adagrad,34.06604029279236,65.4584135055542
128,3,0.001,16,0.0,leaky_relu,adam,27.611400890350343,92.34118943214416
128,3,0.001,16,0.0,leaky_relu,rmsprop,16.530352925816807,125.9858904838562
128,3,0.001,16,0.0,leaky_relu,adagrad,33.30131465666885,88.0106125831604
128,3,0.001,16,0.0,sigmoid,adam,45.0008732786966,48.95711097717285
128,3,0.001,16,0.0,sigmoid,rmsprop,44.9521730177993,49.97496643066406
128,3,0.001,16,0.0,sigmoid,adagrad,73.53067043199452,117.0719928264618
128,3,0.001,16,0.0,elu,adam,23.859267068565437,133.50239872932434
128,3,0.001,16,0.0,elu,rmsprop,17.23530477471308,124.15514435768128
128,3,0.001,16,0.0,elu,adagrad,28.889126971883513,72.64835143089294
128,3,0.001,32,0.0,relu,adam,29.27500250036066,61.39579300880432
128,3,0.001,32,0.0,relu,rmsprop,32.47985497908159,45.86957044601441
128,3,0.001,32,0.0,relu,adagrad,36.4613388824463,45.456073904037474
128,3,0.001,32,0.0,leaky_relu,adam,28.29284976612438,58.414007139205935
128,3,0.001,32,0.0,leaky_relu,rmsprop,25.712977062572133,77.88717093467713
128,3,0.001,32,0.0,leaky_relu,adagrad,35.49483811118385,40.699337768554685
128,3,0.001,32,0.0,sigmoid,adam,44.95584801760587,12.968983125686645
128,3,0.001,32,0.0,sigmoid,rmsprop,44.9594443511963,13.364958095550538
128,3,0.001,32,0.0,sigmoid,adagrad,92.36831524935636,73.52264213562012
128,3,0.001,32,0.0,elu,adam,25.636296934647998,72.84794445037842
128,3,0.001,32,0.0,elu,rmsprop,20.59626571481878,77.86059679985047
128,3,0.001,32,0.0,elu,adagrad,29.35794228293679,39.64171895980835
128,3,0.001,64,0.0,relu,adam,29.752970136914932,34.331078100204465
128,3,0.001,64,0.0,relu,rmsprop,30.497661972045897,41.74910774230957
128,3,0.001,64,0.0,relu,adagrad,35.61992680685861,23.745481061935426
128,3,0.001,64,0.0,leaky_relu,adam,29.637108312334334,28.032888889312744
128,3,0.001,64,0.0,leaky_relu,rmsprop,28.06526410239083,38.532519245147704
128,3,0.001,64,0.0,leaky_relu,adagrad,35.58336350577218,30.129114866256714
