hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
256,1,0.01,8,0.0,relu,adam,38.67406387635327,66.62380256652833
256,1,0.01,8,0.0,relu,rmsprop,35.41021569584488,95.96952877044677
256,1,0.01,8,0.0,relu,adagrad,32.12757562869185,135.94823179244995
256,1,0.01,8,0.0,leaky_relu,adam,29.527024987859466,106.62112717628479
256,1,0.01,8,0.0,leaky_relu,rmsprop,62.68379966823743,22.147654628753664
256,1,0.01,8,0.0,leaky_relu,adagrad,33.1607750208006,110.86698818206787
256,1,0.01,8,0.0,sigmoid,adam,44.99441909046348,40.43527731895447
256,1,0.01,8,0.0,sigmoid,rmsprop,45.01422819741275,37.510289096832274
256,1,0.01,8,0.0,sigmoid,adagrad,44.96054905904542,33.9220006942749
256,1,0.01,8,0.0,elu,adam,45.32123457182438,37.25603914260864
256,1,0.01,8,0.0,elu,rmsprop,47.076005876775184,30.740801525115966
256,1,0.01,8,0.0,elu,adagrad,29.933535094381476,93.77511854171753
256,1,0.01,16,0.0,relu,adam,32.012413045900686,53.03904662132263
256,1,0.01,16,0.0,relu,rmsprop,37.762812966163004,40.25589427947998
256,1,0.01,16,0.0,relu,adagrad,35.059976124544754,84.94006400108337
256,1,0.01,16,0.0,leaky_relu,adam,28.999546592607413,59.73990411758423
256,1,0.01,16,0.0,leaky_relu,rmsprop,48.799660168219056,19.834109210968016
256,1,0.01,16,0.0,leaky_relu,adagrad,38.34186962897625,72.54338092803955
256,1,0.01,16,0.0,sigmoid,adam,45.13415202569524,16.725537061691284
256,1,0.01,16,0.0,sigmoid,rmsprop,47.04199269845945,20.015086221694947
256,1,0.01,16,0.0,sigmoid,adagrad,45.01049311226661,16.62379937171936
256,1,0.01,16,0.0,elu,adam,42.10603638395257,28.42290301322937
256,1,0.01,16,0.0,elu,rmsprop,45.42282309925884,28.959955310821535
256,1,0.01,16,0.0,elu,adagrad,30.417439205274672,58.730095291137694
256,1,0.01,32,0.0,relu,adam,28.81080705469305,35.50148415565491
256,1,0.01,32,0.0,relu,rmsprop,42.84731965845282,24.457281494140624
256,1,0.01,32,0.0,relu,adagrad,37.57444458701394,38.70427832603455
256,1,0.01,32,0.0,leaky_relu,adam,31.94439533927224,33.58135728836059
256,1,0.01,32,0.0,leaky_relu,rmsprop,138.74440268429845,9.937838792800903
256,1,0.01,32,0.0,leaky_relu,adagrad,41.14728530190208,23.4166757106781
256,1,0.01,32,0.0,sigmoid,adam,45.26047332070091,10.135981130599976
256,1,0.01,32,0.0,sigmoid,rmsprop,46.510911487232555,13.271768951416016
256,1,0.01,32,0.0,sigmoid,adagrad,44.94140591014515,8.638914251327515
256,1,0.01,32,0.0,elu,adam,34.260619080283426,26.575528049468993
256,1,0.01,32,0.0,elu,rmsprop,49.15487429532137,21.660728693008423
256,1,0.01,32,0.0,elu,adagrad,33.69944406682795,36.19021434783936
256,1,0.01,64,0.0,relu,adam,29.894579982757573,16.691137552261353
256,1,0.01,64,0.0,relu,rmsprop,61.793522139957965,13.518528127670288
256,1,0.01,64,0.0,relu,adagrad,41.61548028673444,19.42971181869507
256,1,0.01,64,0.0,leaky_relu,adam,30.056413296290806,14.922935914993285
256,1,0.01,64,0.0,leaky_relu,rmsprop,1508.1320817129954,5.691717290878296
256,1,0.01,64,0.0,leaky_relu,adagrad,41.472700173514234,21.134150314331055
256,1,0.01,64,0.0,sigmoid,adam,45.02298908233642,7.239594554901123
256,1,0.01,64,0.0,sigmoid,rmsprop,45.42890022822788,5.6471644878387455
256,1,0.01,64,0.0,sigmoid,adagrad,44.831400517054966,8.081540870666505
256,1,0.01,64,0.0,elu,adam,35.61042951856341,19.197167730331422
256,1,0.01,64,0.0,elu,rmsprop,42.958143384116035,12.068975639343261
256,1,0.01,64,0.0,elu,adagrad,34.85336051668439,32.449928522109985
256,1,0.01,128,0.0,relu,adam,35.44343479701451,24.40348348617554
256,1,0.01,128,0.0,relu,rmsprop,43.63268582480295,12.274471139907837
