hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
16,1,0.01,8,0.0,relu,adam,29.423330351491586,83.9711320400238
16,1,0.01,8,0.0,relu,rmsprop,31.284771201862107,95.72346715927124
16,1,0.01,8,0.0,relu,adagrad,44.12247926953735,65.74506192207336
16,1,0.01,8,0.0,leaky_relu,adam,31.971138002238142,91.22458457946777
16,1,0.01,8,0.0,leaky_relu,rmsprop,30.195226058828716,89.28595762252807
16,1,0.01,8,0.0,leaky_relu,adagrad,44.042172820196235,76.605668592453
16,1,0.01,8,0.0,sigmoid,adam,44.94141967723129,38.313525390625
16,1,0.01,8,0.0,sigmoid,rmsprop,44.972634644355246,37.96954617500305
16,1,0.01,8,0.0,sigmoid,adagrad,49.87253496012556,123.36482558250427
16,1,0.01,8,0.0,elu,adam,29.428094170673177,102.26848220825195
16,1,0.01,8,0.0,elu,rmsprop,29.71336217353103,110.1535569190979
16,1,0.01,8,0.0,elu,adagrad,41.34362849434582,102.27489309310913
16,1,0.01,16,0.0,relu,adam,33.112206333055404,42.227801609039304
16,1,0.01,16,0.0,relu,rmsprop,29.170186831973012,52.84671058654785
16,1,0.01,16,0.0,relu,adagrad,44.29645761612359,32.28434319496155
16,1,0.01,16,0.0,leaky_relu,adam,30.318574390061407,51.47030668258667
16,1,0.01,16,0.0,leaky_relu,rmsprop,28.992234511769148,52.117368650436404
16,1,0.01,16,0.0,leaky_relu,adagrad,44.12593743210538,32.71579942703247
16,1,0.01,16,0.0,sigmoid,adam,44.96746362283689,16.344196176528932
16,1,0.01,16,0.0,sigmoid,rmsprop,45.03514599231404,17.704100179672242
16,1,0.01,16,0.0,sigmoid,adagrad,68.89590729529704,75.6120195388794
16,1,0.01,16,0.0,elu,adam,29.748306247291215,50.09212489128113
16,1,0.01,16,0.0,elu,rmsprop,32.342069512113525,51.81017107963562
16,1,0.01,16,0.0,elu,adagrad,42.05680314860213,62.80118107795715
16,1,0.01,32,0.0,relu,adam,35.16549583781849,29.260018062591552
16,1,0.01,32,0.0,relu,rmsprop,30.925078513405538,40.181583881378174
16,1,0.01,32,0.0,relu,adagrad,73.98095889004794,22.49016900062561
16,1,0.01,32,0.0,leaky_relu,adam,30.63748391931707,41.31648144721985
16,1,0.01,32,0.0,leaky_relu,rmsprop,35.96000316273082,31.92241415977478
16,1,0.01,32,0.0,leaky_relu,adagrad,44.0656762972745,27.718234014511108
16,1,0.01,32,0.0,sigmoid,adam,44.90754241249778,11.529920482635498
16,1,0.01,32,0.0,sigmoid,rmsprop,44.96685492775657,12.191562366485595
16,1,0.01,32,0.0,sigmoid,adagrad,90.80470863342285,38.979834175109865
16,1,0.01,32,0.0,elu,adam,29.638336882157763,37.33774056434631
16,1,0.01,32,0.0,elu,rmsprop,31.64588918859308,34.19343018531799
16,1,0.01,32,0.0,elu,adagrad,43.844647577459156,38.31704168319702
16,1,0.01,64,0.0,relu,adam,30.553713382993426,32.05192856788635
16,1,0.01,64,0.0,relu,rmsprop,31.424396167482648,30.205046510696413
16,1,0.01,64,0.0,relu,adagrad,44.05696496963501,11.050334453582764
16,1,0.01,64,0.0,leaky_relu,adam,30.01220031465803,23.217779636383057
16,1,0.01,64,0.0,leaky_relu,rmsprop,31.867537287303378,30.014190769195558
16,1,0.01,64,0.0,leaky_relu,adagrad,44.13839367457799,13.280439329147338
16,1,0.01,64,0.0,sigmoid,adam,44.83778976712908,9.583942556381226
16,1,0.01,64,0.0,sigmoid,rmsprop,44.89576366969517,5.937395811080933
16,1,0.01,64,0.0,sigmoid,adagrad,104.94403975350517,32.81843328475952
16,1,0.01,64,0.0,elu,adam,29.61717222758702,24.015988922119142
16,1,0.01,64,0.0,elu,rmsprop,29.987839630671907,26.147801399230957
16,1,0.01,64,0.0,elu,adagrad,42.62807735715594,26.423072242736815
16,1,0.01,128,0.0,relu,adam,33.180558068411685,21.79236307144165
16,1,0.01,128,0.0,relu,rmsprop,38.034743363516675,19.80963864326477
16,1,0.01,128,0.0,relu,adagrad,44.531297138759065,7.453584241867065
16,1,0.01,128,0.0,leaky_relu,adam,36.09215488433838,24.640290927886962
16,1,0.01,128,0.0,leaky_relu,rmsprop,36.61538459232875,21.350678539276124
16,1,0.01,128,0.0,leaky_relu,adagrad,44.421259825570246,9.16888494491577
16,1,0.01,128,0.0,sigmoid,adam,45.1965391431536,8.070984506607056
16,1,0.01,128,0.0,sigmoid,rmsprop,45.19939596993583,6.714911222457886
16,1,0.01,128,0.0,sigmoid,adagrad,136.41471830095566,25.58661847114563
16,1,0.01,128,0.0,elu,adam,31.825815146309992,18.430604934692383
16,1,0.01,128,0.0,elu,rmsprop,31.842753955296104,24.182343626022337
16,1,0.01,128,0.0,elu,adagrad,44.07138579232352,12.853677082061768
16,1,0.001,8,0.0,relu,adam,35.86708920330083,139.77756004333497
16,1,0.001,8,0.0,relu,rmsprop,40.651013786092804,110.75667190551758
16,1,0.001,8,0.0,relu,adagrad,44.50344961673842,73.47009234428405
16,1,0.001,8,0.0,leaky_relu,adam,31.638462722684267,146.91526136398315
16,1,0.001,8,0.0,leaky_relu,rmsprop,35.25647698427559,117.92363510131835
16,1,0.001,8,0.0,leaky_relu,adagrad,44.78050738332469,61.16787762641907
16,1,0.001,8,0.0,sigmoid,adam,44.80511432525215,96.489954996109
16,1,0.001,8,0.0,sigmoid,rmsprop,44.30606988001308,96.48826746940613
16,1,0.001,8,0.0,sigmoid,adagrad,182.72992409872353,145.6719703197479
16,1,0.001,8,0.0,elu,adam,29.14391447316616,118.1150499343872
16,1,0.001,8,0.0,elu,rmsprop,29.39347130563281,93.51423768997192
16,1,0.001,8,0.0,elu,adagrad,44.87867543970773,63.0048647403717
16,1,0.001,16,0.0,relu,adam,39.888761083795394,65.30043821334839
16,1,0.001,16,0.0,relu,rmsprop,42.58125247605349,62.63098692893982
16,1,0.001,16,0.0,relu,adagrad,44.29679786962107,28.864923572540285
16,1,0.001,16,0.0,leaky_relu,adam,39.13906177905721,80.59782938957214
16,1,0.001,16,0.0,leaky_relu,rmsprop,35.19516258589719,69.16574592590332
16,1,0.001,16,0.0,leaky_relu,adagrad,44.45314707274831,30.70584464073181
16,1,0.001,16,0.0,sigmoid,adam,44.99716105504867,25.576388835906982
16,1,0.001,16,0.0,sigmoid,rmsprop,44.86299439176507,48.610718441009524
16,1,0.001,16,0.0,sigmoid,adagrad,195.04097574216513,98.77425875663758
16,1,0.001,16,0.0,elu,adam,32.17965922574385,85.19252834320068
16,1,0.001,16,0.0,elu,rmsprop,30.913466982010306,51.38957371711731
16,1,0.001,16,0.0,elu,adagrad,44.523569075558164,33.34895300865173
16,1,0.001,32,0.0,relu,adam,58.18423302737149,38.103029823303224
16,1,0.001,32,0.0,relu,rmsprop,44.329891031438656,34.82394156455994
16,1,0.001,32,0.0,relu,adagrad,59.955412750244136,52.56292963027954
16,1,0.001,32,0.0,leaky_relu,adam,43.36145566073331,27.491442966461182
16,1,0.001,32,0.0,leaky_relu,rmsprop,41.181404266357426,30.900111818313597
16,1,0.001,32,0.0,leaky_relu,adagrad,44.82374163540927,31.45456976890564
16,1,0.001,32,0.0,sigmoid,adam,44.92916636380282,37.43357872962952
16,1,0.001,32,0.0,sigmoid,rmsprop,44.847634499289775,20.559954023361207
16,1,0.001,32,0.0,sigmoid,adagrad,195.7004555719549,58.66175265312195
16,1,0.001,32,0.0,elu,adam,33.17975744420831,52.06939296722412
16,1,0.001,32,0.0,elu,rmsprop,30.515969234813344,44.55169816017151
16,1,0.001,32,0.0,elu,adagrad,45.65305874911222,35.47069940567017
16,1,0.001,64,0.0,relu,adam,43.48712327139718,16.555160427093504
16,1,0.001,64,0.0,relu,rmsprop,43.19211450304304,17.947345447540282
16,1,0.001,64,0.0,relu,adagrad,77.89816115243094,32.836688899993895
16,1,0.001,64,0.0,leaky_relu,adam,40.71669272014073,24.23871293067932
16,1,0.001,64,0.0,leaky_relu,rmsprop,42.97991450173514,23.32641749382019
16,1,0.001,64,0.0,leaky_relu,adagrad,47.6737428528922,30.120414829254152
16,1,0.001,64,0.0,sigmoid,adam,44.98427294322423,35.47862830162048
16,1,0.001,64,0.0,sigmoid,rmsprop,44.82556076049805,15.294416427612305
16,1,0.001,64,0.0,sigmoid,adagrad,213.90669054303848,37.713583374023436
16,1,0.001,64,0.0,elu,adam,40.171216120038714,25.598591566085815
16,1,0.001,64,0.0,elu,rmsprop,36.48757967267717,29.872912883758545
16,1,0.001,64,0.0,elu,adagrad,51.957099710192004,27.03725333213806
16,1,0.001,128,0.0,relu,adam,44.25473455701556,9.568328285217286
16,1,0.001,128,0.0,relu,rmsprop,43.672226197378976,11.849363994598388
16,1,0.001,128,0.0,relu,adagrad,127.51539045061381,27.060893249511718
16,1,0.001,128,0.0,leaky_relu,adam,44.51122948782785,10.706309270858764
16,1,0.001,128,0.0,leaky_relu,rmsprop,43.929248373849056,12.225655698776245
16,1,0.001,128,0.0,leaky_relu,adagrad,73.62338305882045,26.81062126159668
16,1,0.001,128,0.0,sigmoid,adam,46.88659613473075,27.88715491294861
16,1,0.001,128,0.0,sigmoid,rmsprop,46.52160982404437,17.767125606536865
16,1,0.001,128,0.0,sigmoid,adagrad,224.71448233468192,26.96248049736023
16,1,0.001,128,0.0,elu,adam,44.545612117222376,14.20162353515625
16,1,0.001,128,0.0,elu,rmsprop,39.928738948277065,18.30728898048401
16,1,0.001,128,0.0,elu,adagrad,71.47478850228445,26.915337896347047
16,1,0.0001,8,0.0,relu,adam,44.16958613308198,79.85466055870056
16,1,0.0001,8,0.0,relu,rmsprop,44.19444498567407,75.95245113372803
16,1,0.0001,8,0.0,relu,adagrad,118.35244823259669,183.9642605304718
16,1,0.0001,8,0.0,leaky_relu,adam,43.71500567498557,84.82793307304382
16,1,0.0001,8,0.0,leaky_relu,rmsprop,43.92998764367279,71.7389018535614
16,1,0.0001,8,0.0,leaky_relu,adagrad,141.7605167657718,183.1125039100647
16,1,0.0001,8,0.0,sigmoid,adam,55.70641970546967,152.62225403785706
16,1,0.0001,8,0.0,sigmoid,rmsprop,65.33383927695249,138.4119560241699
16,1,0.0001,8,0.0,sigmoid,adagrad,237.97064256230624,182.89966158866883
16,1,0.0001,8,0.0,elu,adam,42.13219167639356,174.42077641487123
16,1,0.0001,8,0.0,elu,rmsprop,41.65739156576471,165.27165365219116
16,1,0.0001,8,0.0,elu,adagrad,118.97893812448606,183.5323115348816
16,1,0.0001,16,0.0,relu,adam,44.2681581514691,42.501725149154666
16,1,0.0001,16,0.0,relu,rmsprop,44.17738523745756,36.36703453063965
16,1,0.0001,16,0.0,relu,adagrad,213.4962890205033,100.67253317832947
16,1,0.0001,16,0.0,leaky_relu,adam,44.081034879072,40.58386940956116
16,1,0.0001,16,0.0,leaky_relu,rmsprop,44.15610764529727,37.60101180076599
16,1,0.0001,16,0.0,leaky_relu,adagrad,175.3305662942589,100.13279132843017
16,1,0.0001,16,0.0,sigmoid,adam,96.9090883657473,107.2135558605194
16,1,0.0001,16,0.0,sigmoid,rmsprop,50.00998063043717,101.45735077857971
16,1,0.0001,16,0.0,sigmoid,adagrad,242.41601675891002,99.34227900505066
16,1,0.0001,16,0.0,elu,adam,43.01346843264518,106.4263243675232
16,1,0.0001,16,0.0,elu,rmsprop,42.79350813594433,74.07443289756775
16,1,0.0001,16,0.0,elu,adagrad,141.03995641305906,99.27384924888611
16,1,0.0001,32,0.0,relu,adam,44.17548080097546,18.768749713897705
16,1,0.0001,32,0.0,relu,rmsprop,44.26848058180376,16.02912402153015
16,1,0.0001,32,0.0,relu,adagrad,238.7676584694603,58.38804364204407
16,1,0.0001,32,0.0,leaky_relu,adam,44.503119430541986,18.543047857284545
16,1,0.0001,32,0.0,leaky_relu,rmsprop,44.28558964816007,18.543850326538085
16,1,0.0001,32,0.0,leaky_relu,adagrad,187.32455022638493,57.91959095001221
16,1,0.0001,32,0.0,sigmoid,adam,163.58146115389738,61.36427264213562
16,1,0.0001,32,0.0,sigmoid,rmsprop,106.80398475646973,58.566976642608644
16,1,0.0001,32,0.0,sigmoid,adagrad,244.75786504572088,57.932884502410886
16,1,0.0001,32,0.0,elu,adam,44.47231977636164,42.12860555648804
16,1,0.0001,32,0.0,elu,rmsprop,43.710473632812494,28.977662324905396
16,1,0.0001,32,0.0,elu,adagrad,186.724047685103,57.99319057464599
16,1,0.0001,64,0.0,relu,adam,44.368623120444155,15.862796735763549
