hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
256,5,0.01,8,0.0,relu,adam,42.832571314890444,73.53153729438782
256,5,0.01,8,0.0,relu,rmsprop,44.970591412224906,72.39662261009217
256,5,0.01,8,0.0,relu,adagrad,30.075912984358062,181.28172550201415
256,5,0.01,8,0.0,leaky_relu,adam,19232.800236442876,182.09703102111817
256,5,0.01,8,0.0,leaky_relu,rmsprop,207090024.92105907,52.08151473999023
256,5,0.01,8,0.0,leaky_relu,adagrad,34.373638456348985,179.61801481246948
256,5,0.01,8,0.0,sigmoid,adam,46.060562675316405,56.55733318328858
256,5,0.01,8,0.0,sigmoid,rmsprop,45.038476940470005,70.21847014427185
256,5,0.01,8,0.0,sigmoid,adagrad,44.95694375628725,45.117677783966066
256,5,0.01,8,0.0,elu,adam,21.008611095279726,307.9223386287689
256,5,0.01,8,0.0,elu,rmsprop,46.16047830116858,48.16041259765625
256,5,0.01,8,0.0,elu,adagrad,30.71448581076544,160.80531520843505
256,5,0.01,16,0.0,relu,adam,37.95021051616844,51.80585389137268
256,5,0.01,16,0.0,relu,rmsprop,43.9839872718951,64.26370573043823
256,5,0.01,16,0.0,relu,adagrad,30.41058344009819,98.6198203086853
256,5,0.01,16,0.0,leaky_relu,adam,23.51675152822372,104.6714521408081
256,5,0.01,16,0.0,leaky_relu,rmsprop,4132911.4809633032,42.69760479927063
256,5,0.01,16,0.0,leaky_relu,adagrad,37.345424702845584,127.73934812545777
256,5,0.01,16,0.0,sigmoid,adam,46.52427646566968,31.39655246734619
256,5,0.01,16,0.0,sigmoid,rmsprop,45.83953060710102,40.23532934188843
256,5,0.01,16,0.0,sigmoid,adagrad,44.97761239218055,25.338021421432494
256,5,0.01,16,0.0,elu,adam,21.48421142998092,142.8783224582672
256,5,0.01,16,0.0,elu,rmsprop,47.27537723856234,39.67288794517517
256,5,0.01,16,0.0,elu,adagrad,30.81350939251961,99.84231076240539
256,5,0.01,32,0.0,relu,adam,29.364793201793326,44.19122405052185
256,5,0.01,32,0.0,relu,rmsprop,123.3165732574463,17.48247375488281
256,5,0.01,32,0.0,relu,adagrad,31.99413895346902,57.36669578552246
256,5,0.01,32,0.0,leaky_relu,adam,26.48375680750067,57.13911094665527
256,5,0.01,32,0.0,leaky_relu,rmsprop,164782.38514531916,34.27427916526794
