hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
16,4,0.01,8,0.0,relu,adam,29.399197728207355,230.72852425575257
16,4,0.01,8,0.0,relu,rmsprop,32.69601465102729,166.94267077445983
16,4,0.01,8,0.0,relu,adagrad,33.50703861319691,174.75674781799316
16,4,0.01,8,0.0,leaky_relu,adam,27.08767926744912,231.75926570892335
16,4,0.01,8,0.0,leaky_relu,rmsprop,19.164275785323674,212.14981832504273
16,4,0.01,8,0.0,leaky_relu,adagrad,32.974886320490356,137.26370592117308
16,4,0.01,8,0.0,sigmoid,adam,45.04333609484751,47.54925222396851
16,4,0.01,8,0.0,sigmoid,rmsprop,44.931604090852474,54.37078418731689
16,4,0.01,8,0.0,sigmoid,adagrad,46.769491130496384,197.37328081130983
16,4,0.01,8,0.0,elu,adam,17.032795934775553,254.1883475780487
16,4,0.01,8,0.0,elu,rmsprop,18.52907903342072,190.51559586524962
16,4,0.01,8,0.0,elu,adagrad,28.16141437467085,154.67789731025695
16,4,0.01,16,0.0,relu,adam,29.21990349445868,104.98063426017761
16,4,0.01,16,0.0,relu,rmsprop,33.78485712523854,79.26236505508423
16,4,0.01,16,0.0,relu,adagrad,32.91765977527023,84.8033052444458
16,4,0.01,16,0.0,leaky_relu,adam,27.972786468540857,95.00936570167542
16,4,0.01,16,0.0,leaky_relu,rmsprop,28.113307884636278,102.22226037979127
16,4,0.01,16,0.0,leaky_relu,adagrad,32.92010904889588,67.47263283729554
16,4,0.01,16,0.0,sigmoid,adam,44.968759827220104,29.823853397369383
16,4,0.01,16,0.0,sigmoid,rmsprop,45.10475033926308,28.721636629104616
16,4,0.01,16,0.0,sigmoid,adagrad,87.59418504347494,97.23671932220459
16,4,0.01,16,0.0,elu,adam,21.106522376384213,121.3262439250946
16,4,0.01,16,0.0,elu,rmsprop,18.409729916896296,91.71776623725891
16,4,0.01,16,0.0,elu,adagrad,28.471137027565494,82.18959579467773
16,4,0.01,32,0.0,relu,adam,30.513306850086558,58.7373432636261
16,4,0.01,32,0.0,relu,rmsprop,36.967496181834825,43.451777935028076
16,4,0.01,32,0.0,relu,adagrad,68.81408463911576,53.96817736625671
16,4,0.01,32,0.0,leaky_relu,adam,27.960087165832523,71.82907066345214
16,4,0.01,32,0.0,leaky_relu,rmsprop,29.22605544350364,57.49653582572937
16,4,0.01,32,0.0,leaky_relu,adagrad,33.07896426114169,56.468560791015626
16,4,0.01,32,0.0,sigmoid,adam,44.94206126126376,18.489519309997558
16,4,0.01,32,0.0,sigmoid,rmsprop,44.885533402182844,13.974967956542969
16,4,0.01,32,0.0,sigmoid,adagrad,113.73246862238105,65.27829923629761
16,4,0.01,32,0.0,elu,adam,25.769863010753284,65.53678112030029
16,4,0.01,32,0.0,elu,rmsprop,17.20717599001798,74.72410984039307
16,4,0.01,32,0.0,elu,adagrad,29.878075682900167,44.096314907073975
16,4,0.01,64,0.0,relu,adam,33.75517654418945,30.585677194595338
16,4,0.01,64,0.0,relu,rmsprop,31.383297198159358,38.01597447395325
16,4,0.01,64,0.0,relu,adagrad,34.68473014831543,34.242016553878784
16,4,0.01,64,0.0,leaky_relu,adam,31.192314365931917,34.52326040267944
16,4,0.01,64,0.0,leaky_relu,rmsprop,28.079397630691528,36.21525506973266
16,4,0.01,64,0.0,leaky_relu,adagrad,33.924448953356055,30.650157737731934
16,4,0.01,64,0.0,sigmoid,adam,44.84671716690064,12.47680139541626
16,4,0.01,64,0.0,sigmoid,rmsprop,44.87596000943865,8.37786693572998
16,4,0.01,64,0.0,sigmoid,adagrad,116.96346203940254,38.87064847946167
16,4,0.01,64,0.0,elu,adam,27.018085738590788,37.98207244873047
16,4,0.01,64,0.0,elu,rmsprop,24.087531593867713,41.18070440292358
16,4,0.01,64,0.0,elu,adagrad,30.593851034981867,28.918713092803955
16,4,0.01,128,0.0,relu,adam,31.501187597002303,21.986218452453613
16,4,0.01,128,0.0,relu,rmsprop,38.22810151236398,14.368591928482056
16,4,0.01,128,0.0,relu,adagrad,38.859365245274134,17.005491161346434
16,4,0.01,128,0.0,leaky_relu,adam,32.809511865888325,19.775761365890503
16,4,0.01,128,0.0,leaky_relu,rmsprop,31.504304231916155,28.413262796401977
16,4,0.01,128,0.0,leaky_relu,adagrad,36.95033988952637,18.24712986946106
16,4,0.01,128,0.0,sigmoid,adam,45.196082660130095,8.96891646385193
16,4,0.01,128,0.0,sigmoid,rmsprop,45.19961013793946,9.30143084526062
16,4,0.01,128,0.0,sigmoid,adagrad,121.32058617728096,30.45697889328003
16,4,0.01,128,0.0,elu,adam,29.365268407549177,25.839723968505858
16,4,0.01,128,0.0,elu,rmsprop,27.41937381199428,27.107570838928222
16,4,0.01,128,0.0,elu,adagrad,31.49931043897356,20.00232892036438
16,4,0.001,8,0.0,relu,adam,30.623546505165756,195.2042263031006
16,4,0.001,8,0.0,relu,rmsprop,32.27438497070326,160.34358339309694
16,4,0.001,8,0.0,relu,adagrad,39.18283452041652,153.4904103755951
16,4,0.001,8,0.0,leaky_relu,adam,29.726562556050236,255.63080220222474
16,4,0.001,8,0.0,leaky_relu,rmsprop,26.647290149194383,190.34379258155823
16,4,0.001,8,0.0,leaky_relu,adagrad,39.208037379356696,156.46596670150757
16,4,0.001,8,0.0,sigmoid,adam,37.92778720046402,229.82263751029967
16,4,0.001,8,0.0,sigmoid,rmsprop,37.77355259230377,169.87687773704528
16,4,0.001,8,0.0,sigmoid,adagrad,190.0742135284144,214.64767370223998
16,4,0.001,8,0.0,elu,adam,24.051918941462805,237.35017132759094
16,4,0.001,8,0.0,elu,rmsprop,25.066330564076747,209.19915680885316
16,4,0.001,8,0.0,elu,adagrad,36.63382642990952,195.51155104637147
16,4,0.001,16,0.0,relu,adam,31.254516638309582,95.28379378318786
16,4,0.001,16,0.0,relu,rmsprop,31.53442212638505,107.97248883247376
16,4,0.001,16,0.0,relu,adagrad,79.86274308370888,88.16793341636658
16,4,0.001,16,0.0,leaky_relu,adam,29.039485430936203,105.87276434898376
16,4,0.001,16,0.0,leaky_relu,rmsprop,28.88863405000179,104.49499373435974
16,4,0.001,16,0.0,leaky_relu,adagrad,39.60695504004802,76.69192924499512
16,4,0.001,16,0.0,sigmoid,adam,42.190709768522765,126.37406468391418
16,4,0.001,16,0.0,sigmoid,rmsprop,39.33064402134046,100.85141248703003
16,4,0.001,16,0.0,sigmoid,adagrad,198.1210110305646,133.0908709526062
16,4,0.001,16,0.0,elu,adam,26.133280185384486,109.6254822254181
16,4,0.001,16,0.0,elu,rmsprop,24.025434509767305,139.3193435192108
16,4,0.001,16,0.0,elu,adagrad,37.50904019731994,72.84338526725769
16,4,0.001,32,0.0,relu,adam,45.90934776306152,71.2214467048645
16,4,0.001,32,0.0,relu,rmsprop,30.270451250943267,52.24910364151001
16,4,0.001,32,0.0,relu,adagrad,80.00859032370828,39.66183948516846
16,4,0.001,32,0.0,leaky_relu,adam,31.481778966730293,52.30493054389954
16,4,0.001,32,0.0,leaky_relu,rmsprop,30.683601851029827,54.052878093719485
16,4,0.001,32,0.0,leaky_relu,adagrad,39.636059195778586,35.141312980651854
16,4,0.001,32,0.0,sigmoid,adam,44.5997046696056,77.46688528060913
16,4,0.001,32,0.0,sigmoid,rmsprop,40.00062583923339,58.14470286369324
16,4,0.001,32,0.0,sigmoid,adagrad,217.58519772616302,78.13394079208373
16,4,0.001,32,0.0,elu,adam,27.23272048950195,59.04819498062134
16,4,0.001,32,0.0,elu,rmsprop,25.66060984698209,58.48585410118103
16,4,0.001,32,0.0,elu,adagrad,37.81117989280007,46.618139553070066
16,4,0.001,64,0.0,relu,adam,66.93853806086949,36.824173545837404
16,4,0.001,64,0.0,relu,rmsprop,31.134357070922853,32.09776411056519
16,4,0.001,64,0.0,relu,adagrad,39.40122203826904,25.221581602096556
16,4,0.001,64,0.0,leaky_relu,adam,31.1313860143934,30.60688967704773
16,4,0.001,64,0.0,leaky_relu,rmsprop,31.117416122981478,33.02095279693604
16,4,0.001,64,0.0,leaky_relu,adagrad,39.45022126606533,24.675685167312622
16,4,0.001,64,0.0,sigmoid,adam,44.85803872517177,44.28551335334778
16,4,0.001,64,0.0,sigmoid,rmsprop,42.560386821201874,41.096234273910525
16,4,0.001,64,0.0,sigmoid,adagrad,203.59282193865096,47.150279951095584
16,4,0.001,64,0.0,elu,adam,27.708106667654853,35.45432825088501
16,4,0.001,64,0.0,elu,rmsprop,27.904495763778687,38.42813115119934
16,4,0.001,64,0.0,elu,adagrad,37.81279239654541,39.397426223754884
16,4,0.001,128,0.0,relu,adam,74.16951626368932,28.611974430084228
16,4,0.001,128,0.0,relu,rmsprop,33.79139357975551,22.868729209899904
16,4,0.001,128,0.0,relu,adagrad,80.57755925314767,19.344215059280394
16,4,0.001,128,0.0,leaky_relu,adam,33.30526850564139,27.11942138671875
16,4,0.001,128,0.0,leaky_relu,rmsprop,34.61641932896206,24.618833541870117
16,4,0.001,128,0.0,leaky_relu,adagrad,39.70590763092041,15.516770839691162
16,4,0.001,128,0.0,sigmoid,adam,56.962933404105044,35.52770824432373
16,4,0.001,128,0.0,sigmoid,rmsprop,56.3687612261091,32.138451433181764
16,4,0.001,128,0.0,sigmoid,adagrad,216.84039350237163,33.69139828681946
16,4,0.001,128,0.0,elu,adam,29.84081518990653,27.140144538879394
16,4,0.001,128,0.0,elu,rmsprop,29.47672628675188,26.06175317764282
16,4,0.001,128,0.0,elu,adagrad,40.333431080409454,18.604218578338624
16,4,0.0001,8,0.0,relu,adam,73.33709157027235,262.9491675376892
16,4,0.0001,8,0.0,relu,rmsprop,33.74038934182683,235.29645051956177
16,4,0.0001,8,0.0,relu,adagrad,125.97824935256888,225.98098697662354
16,4,0.0001,8,0.0,leaky_relu,adam,33.973844497685036,168.34384994506837
16,4,0.0001,8,0.0,leaky_relu,rmsprop,32.846879677597535,197.74006910324096
16,4,0.0001,8,0.0,leaky_relu,adagrad,74.1569795223551,226.75229067802428
16,4,0.0001,8,0.0,sigmoid,adam,47.84729714349869,306.9747616767883
16,4,0.0001,8,0.0,sigmoid,rmsprop,45.34495114098995,258.8911483287811
16,4,0.0001,8,0.0,sigmoid,adagrad,238.80635513515648,278.6286375999451
16,4,0.0001,8,0.0,elu,adam,29.79767388343264,236.52514171600342
16,4,0.0001,8,0.0,elu,rmsprop,29.95688235251182,182.12764158248902
16,4,0.0001,8,0.0,elu,adagrad,40.126302024968176,166.06090054512023
16,4,0.0001,16,0.0,relu,adam,35.300614115513795,151.15101561546325
16,4,0.0001,16,0.0,relu,rmsprop,34.87980073526365,134.9617711544037
16,4,0.0001,16,0.0,relu,adagrad,86.82437576853901,136.23896517753602
16,4,0.0001,16,0.0,leaky_relu,adam,34.26258115855926,135.4530912399292
16,4,0.0001,16,0.0,leaky_relu,rmsprop,32.46491559929804,116.13081698417663
16,4,0.0001,16,0.0,leaky_relu,adagrad,40.92745797743491,98.94214181900024
16,4,0.0001,16,0.0,sigmoid,adam,84.20003531219761,162.22137503623964
16,4,0.0001,16,0.0,sigmoid,rmsprop,69.29772287421271,151.96971650123595
16,4,0.0001,16,0.0,sigmoid,adagrad,232.8473328476652,148.5209668636322
16,4,0.0001,16,0.0,elu,adam,32.16698832205676,134.35439157485962
16,4,0.0001,16,0.0,elu,rmsprop,31.33273531712523,134.68802309036255
16,4,0.0001,16,0.0,elu,adagrad,40.88697631730946,99.44796090126037
16,4,0.0001,32,0.0,relu,adam,37.38391890092329,72.51993889808655
16,4,0.0001,32,0.0,relu,rmsprop,70.69407039989126,72.77048168182372
16,4,0.0001,32,0.0,relu,adagrad,69.32128748113459,80.2227119922638
16,4,0.0001,32,0.0,leaky_relu,adam,37.008064741654835,80.76735920906067
16,4,0.0001,32,0.0,leaky_relu,rmsprop,33.31663106744939,68.32063913345337
16,4,0.0001,32,0.0,leaky_relu,adagrad,46.65159824718128,60.81532912254333
16,4,0.0001,32,0.0,sigmoid,adam,162.8684877985174,90.05758581161498
16,4,0.0001,32,0.0,sigmoid,rmsprop,151.39284290660513,84.34895768165589
16,4,0.0001,32,0.0,sigmoid,adagrad,230.53917863325643,82.78687601089477
16,4,0.0001,32,0.0,elu,adam,34.17015878503973,59.07102718353271
16,4,0.0001,32,0.0,elu,rmsprop,32.82950339577415,72.41326842308044
16,4,0.0001,32,0.0,elu,adagrad,118.79144331498578,71.13443074226379
16,4,0.0001,64,0.0,relu,adam,39.35298794337682,41.655451726913455
16,4,0.0001,64,0.0,relu,rmsprop,37.426319571903775,45.02608242034912
16,4,0.0001,64,0.0,relu,adagrad,139.14159451893397,50.34244832992554
16,4,0.0001,64,0.0,leaky_relu,adam,37.91135225296021,46.55971984863281
16,4,0.0001,64,0.0,leaky_relu,rmsprop,37.93467863627842,44.10729403495789
16,4,0.0001,64,0.0,leaky_relu,adagrad,85.19962506975446,35.55244140625
16,4,0.0001,64,0.0,sigmoid,adam,191.66034829275947,53.27128639221191
16,4,0.0001,64,0.0,sigmoid,rmsprop,185.88315740312848,50.59332671165466
16,4,0.0001,64,0.0,sigmoid,adagrad,234.22744053431921,49.96750106811523
16,4,0.0001,64,0.0,elu,adam,34.59318034308298,37.720166540145875
16,4,0.0001,64,0.0,elu,rmsprop,34.163148335048135,29.711912298202513
16,4,0.0001,64,0.0,elu,adagrad,63.37782824380057,47.25547223091125
16,4,0.0001,128,0.0,relu,adam,39.688990456717356,25.49351511001587
16,4,0.0001,128,0.0,relu,rmsprop,38.05519114903042,21.029895734786987
16,4,0.0001,128,0.0,relu,adagrad,108.33565395900182,33.751193857192995
16,4,0.0001,128,0.0,leaky_relu,adam,39.46378476279123,30.18242211341858
16,4,0.0001,128,0.0,leaky_relu,rmsprop,38.42813701629639,33.84252438545227
16,4,0.0001,128,0.0,leaky_relu,adagrad,99.17223178318568,30.527467489242554
16,4,0.0001,128,0.0,sigmoid,adam,196.5211458478655,35.17211179733276
16,4,0.0001,128,0.0,sigmoid,rmsprop,207.3473678588867,33.818716812133786
16,4,0.0001,128,0.0,sigmoid,adagrad,248.10716160365513,33.50051121711731
16,4,0.0001,128,0.0,elu,adam,37.83818046024867,31.572699117660523
16,4,0.0001,128,0.0,elu,rmsprop,37.41599404471261,30.236294889450072
16,4,0.0001,128,0.0,elu,adagrad,79.33849225725447,30.948998546600343
