hidden_dim,num_layers,learning_rate,batch_size,dropout,activation,optimizer,avg_test_loss,training_time
256,2,0.01,8,0.0,relu,adam,30.632777835469728,85.45906033515931
256,2,0.01,8,0.0,relu,rmsprop,45.00381167459925,38.684005212783816
256,2,0.01,8,0.0,relu,adagrad,29.281618136003477,121.37755103111267
256,2,0.01,8,0.0,leaky_relu,adam,23.65063001436925,158.09836688041688
256,2,0.01,8,0.0,leaky_relu,rmsprop,27.914179440533076,99.25801978111267
256,2,0.01,8,0.0,leaky_relu,adagrad,32.04324419060978,153.35891036987306
256,2,0.01,8,0.0,sigmoid,adam,45.02766755349046,51.28465347290039
256,2,0.01,8,0.0,sigmoid,rmsprop,45.83628213952441,39.58074254989624
256,2,0.01,8,0.0,sigmoid,adagrad,44.958426210858406,30.66561851501465
256,2,0.01,8,0.0,elu,adam,39.28360618363827,86.0876275062561
256,2,0.01,8,0.0,elu,rmsprop,38.01248700678895,78.61887793540954
256,2,0.01,8,0.0,elu,adagrad,29.8414941484775,104.31507053375245
256,2,0.01,16,0.0,relu,adam,29.706888395711918,55.78519434928894
256,2,0.01,16,0.0,relu,rmsprop,41.18811811919606,32.5393741607666
256,2,0.01,16,0.0,relu,adagrad,29.469413392478174,75.13284001350402
256,2,0.01,16,0.0,leaky_relu,adam,28.70932309561913,53.2152979850769
256,2,0.01,16,0.0,leaky_relu,rmsprop,32.120578455268785,41.613579225540164
256,2,0.01,16,0.0,leaky_relu,adagrad,33.296935314213464,85.6855719089508
256,2,0.01,16,0.0,sigmoid,adam,45.17322660148691,26.142080116271973
256,2,0.01,16,0.0,sigmoid,rmsprop,45.16655757449089,27.635185480117798
256,2,0.01,16,0.0,sigmoid,adagrad,44.98153981375039,17.456633234024046
256,2,0.01,16,0.0,elu,adam,39.9829790246596,34.32498998641968
256,2,0.01,16,0.0,elu,rmsprop,32.1905705469464,64.81520676612854
256,2,0.01,16,0.0,elu,adagrad,30.94914420679074,75.35504455566407
256,2,0.01,32,0.0,relu,adam,28.71680179595947,38.98774495124817
256,2,0.01,32,0.0,relu,rmsprop,65.95264897433194,17.72302350997925
256,2,0.01,32,0.0,relu,adagrad,31.687084863836116,40.61857409477234
256,2,0.01,32,0.0,leaky_relu,adam,27.80197684548118,33.51577768325806
256,2,0.01,32,0.0,leaky_relu,rmsprop,44.814870889837096,11.843468570709229
256,2,0.01,32,0.0,leaky_relu,adagrad,37.39402091286399,41.625077199935916
256,2,0.01,32,0.0,sigmoid,adam,45.38063322587447,14.19370346069336
