Time to Predict (per molecule),Test RMSE,MSE 1%,MSE 5%,MSE 10%,MSE 20%,MSE 40%,MSE 60%,MSE 80%,MSE 99%,Std 1%,Std 5%,Std 10%,Std 20%,Std 40%,Std 60%,Std 80%,Std 99%
0.006910339296919678,10.764273520018806,121.3160071292444,122.03959069476977,158.9762214857969,143.22667045864227,121.53953936064936,117.66742672782762,157.24454021070838,136.75712859323497,27.601873254455587,21.28153955387985,11.361125001951542,8.61368685753144,10.59224713176346,19.29185851933989,32.08389554028757,30.223015225924428
