SMILES,Viscosity_40C
CCCCCC=CC(C)CCC,-0.328504067
CCCCCCCCCCCC(CCCCCCC)c1ccc(C)cc1,2.595254707
CCCCCCCCCCCCCC(=O)OC,1.075302719
CCCCCCCCCCCCCCCCCCC1C(C)CC(C)CC1C,2.815408719
CC(C)(C=CC(CCCCCCCC)C)C,0.78845736
CCOCCOCCOCCOCC,1.029619417
C(C1=CC=CC=C1)C1=CC=C(C=C1)OC,1.30833282
CCCCCCCCCCCC1CCCCC1,1.324418957
CCC(CC1CCCCC1)C2CCCCC2,1.950044448
CCCCCCCCCCC(=CCCCCCCCCC)c1cccc2ccccc12,3.398527153
CC(C)CC(C(CC(C)C)(C1=CC=C(C=C1)C(C)(C)C)C)(C1=CC=C(C=C1)C(C)(C)C)C,3.850147602
C(C)C1=CC=C(C(=O)C2=CC=CC=C2)C=C1,1.871802177
CCCCCOC(C)(C)CC(C)(C)C,1.223775432
C(CCCCCCCCCCCCCCCCCCCCCCCCCCC)(=O)OCC,2.995732274
CCc1ccc(Cc2ccccc2)cc1,0.872631383
C(CCC)C1=CC=C(C=C1)CC1=CC=CC=C1,1.458615023
C(Cc1ccccc1)C(CCc2ccccc2)CCc3ccccc3,3.18221184
C(C)C(CCCCCC)OCCCCCCOC(CCCCCC)CC,3.36729583
C(CCCCCCCCCCCCCCCCCCCCC)(=O)OC,1.757857918
CC(CCCCCC)CCCCCCC(CCCCCC)C,1.589235205
C(CCC(=O)OCCCCCCCCCCCC)(=O)OCCCCCCCCCCCC,3.761200116
C(CCCC=CCC=CCC=CCC=CCCCCC)(=O)OC,1.85629799
C(CCCCCC)(=O)OCC(COC(CCCCCC)=O)(COC(CCCCCC)=O)COC(CCCCCC)=O,3.024650094
CCCC(CC)c1ccccc1,0.270027137
CCCCCCCCCCCCCCCC(C1CCCCC1)C2CCCCC2,3.252697373
CCCCCCCCCC1CCCC1,0.683096845
CCCCCCCCCCCC(CCCCCC)CCCCCC,2.298577072
C(CCCCC(=O)OCC(C)C)(=O)OCC(C)C,1.291983682
C(CC)OCCOCCOCCC,0.693147181
CC(C)C1=CC=C(C=C1)CC(C)C1=CC=C(C=C1)C(C)C,1.945910149
CCCCCC1CCCCC1C,0.246860078
C(C(CCC(=O)OCC(CCCC)CC)C(=O)OCC(CCCC)CC)C(=O)OCC(CCCC)CC,3.010620886
CCCCCCCCCCCC1CCCC2CCCCC12,2.32825284
CC(C)CC(CC(CCCCCCCCCCCCC)C)C,1.621366483
CC(CCCC(C)C)C1CCC(CC1)CCCC(C)C,1.774952351
CCCCCCC(CCC)CCCCCC,0.708035793
CC(CC(CCCCCCC)(CC(C)C)C1=CC=CC=C1)C,1.960094784
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,1.702928256
CC(CC)(C)C1CCCCC1,0.916290732
CC1=CC=C(C=C1)CCCCCCCCCCCCCCCCCC,2.041220329
C(CCCCCCCCCCCCCCC)(=O)OC(C)C,1.470175845
CCCCCCCCC1CCCc2ccccc12,2.301584593
C1(CCCCC1)C1=CC2=CC=CC=C2C=C1,2.833213344
CCOC(=O)C=Cc1ccccc1,1.70837786
CCCCCCCCCCCCC(CCCCCCCCCCCC)c1ccccc1,2.874693945
CCC1(CCCCC1)CCC2(CC)CCCCC2,2.369495798
C(CCC)C1=C(C=C(C=C1)C(CCC)C)C(CCC)C,1.223775432
CCCCCCCCCCCCC(CCCCCCCCCCCC)C1CCCCC1,2.925846146
CCCCCCCCCCCC(CCCCCCCC)C1CCCCC1,2.559550193
C(CCCC)(=O)OCCCCCCCCCCCCCCCCCC,2.163323026
CCCCCC1CCCc2ccccc12,1.364028302
CCCCCCCCCCCCCCCCCCC(C)C1CCCCC1,2.604909442
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCC1,2.385086315
C(CCC)(=O)OCCCCCCCCCCCCCCCC,1.526056303
C(CCCCCCCCC)C(CCCCCCCCCC)CCCCCCCCCC,2.421256623
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,2.712042222
C(CCCCCCCCC)C(=CCCCCCCCCC)CCCCCCCCCC,2.041220329
C=1(C(=CC=CC1)C(=O)OCCOC)C(=O)OCCOC,3.095577609
CC(CCC(=O)OC)CCCC(CCCC(CCCCCC)C)C,2.48490665
CCCCCCC(C)C1CCCCC1,0.867100488
CCCCC(CCCC)CCCCC(CCCC)CCCC,1.682870514
C(CCCCCCCCCCCCCCCCC)(=O)OC(C)(C)C,3.465735903
C1(CCCC1)CCCC(CCCCCCCC)CCCC1CCCC1,2.533696814
CCCC(CCC)(CCC)C(C)C,0.262364264
C(CCCC)OCCOCCOCCOCCOCCO,3.295836866
C1(CCCCC1)CCOC(C)CCC(C)OCC(CCCC)CC,3.663561646
CCCCCCCC1CCCCC1,0.604315967
CCCCCCCCCCCCCC1CCCCC1,1.625311262
C(CCCCCC)C1C(CCC1)CCCCCCC,0.875468737
CC(c1ccccc1)c2ccccc2,1.32972401
CCCCCCC1CCCCC1,0.400117502
CC(C)(C)c1cccc(c1O)C(C)(C)C,1.728162727
C(\C=C/C(=O)OCCCCCCC)(=O)OCCCCCCC,2.63905733
CCCCCCCCCCCCCCCCC=C(c1ccccc1)c2ccccc2,3.004682104
C(C)(C)C1C(CCCC1)C1CCCCC1,1.75157616
CCCCCCCCCCCCCCCCCCC1CC(C)CCC1C,2.51226238
CCCCCCCCCCCCCC(CCCCCC)CCCCCC,2.106570209
C1CCC(C1)C2CCCC2,0.113328685
C(CCCCC)C(CCCCCC)(CCCCCC)CCCCCC,3.295836866
CC1=CC=CC2=CC=CC=C12,0.732367894
C(CCCC)C1=CC=C(C=C1)C1CCC(CC1)CCC,2.07819076
C(CCCCCC)C=1C=C2CCCC2=CC1,1.712716262
C(C1=CC=CC=C1)C(CC1=CC=CC=C1)CC,1.887069649
CCCCCCCCCCCCCCCCCCCCC(C)(C)C,2.134166441
C(C)C(CCCC)=CCCCCCCC=C(CCCC)CC,0.916290732
CC(CCCC)OCCCCCCCCCCOC(CCCC)C,3.33220451
CCCCCCCCC(CCCCCC)CCCCCCCC,1.710187816
CC(CC1CCCCC1)CC2CCCCC2,1.807613133
CCCCCCOCCOCCOCCCCCC,1.85629799
CC(CCC)C1=C(C=CC(=C1)C(CCC)C)CCC,1.131402111
C1CCC(CC1)CCCC2CCCC2,1.16315081
C1(=CC=CC=C1)C(CCC)CCCCCCCCC(CCC)CCC,2.48490665
C(CCCCCCCCC)C(CCC1CCCCC1)CCC1CCCCC1,3.044522438
C(CCCCCCC)C1=CC=C(C=C1)CCCCCCCC,1.808288771
CCCCCCCCCCCCCCCC1CCCC1,1.625311262
CC(C1CCCCC1)C2CCCCC2,1.935859813
C(C)C1C(CCCC1)C1CCCCC1,1.426091831
C(CCC)C(CCCCCC)CC(CCCCCC)(C)CCCC,2.564949357
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC,2.4137552
C(C)C(COC(C)CCC(C)OCC(CCCC)CC)CCCC,3.135494216
CCC1c2ccccc2C(CC)c3ccccc13,3.449987546
C1(=CC=CC=C1)C(CCCCCC)CCCCCCC,1.791759469
CCCCCCCCCCCCC1CCCC1,1.190887565
C1(=C(C=CC=C1)CC1=C(C=CC=C1)C)C,0.78845736
CC1=C(C=CC=C1)CC1=CC=CC=C1,1.10856262
CCCCCCCCCCCCCCCCC(CCC)C1CCCCC1,2.610804817
CCCCCCCCC(CCCCCCCC)C1CCCCC1,2.015550811
CCCCCCCCc1ccccc1,0.548121409
C(C)OC(C(=C(CCCCCCCCCCCCC)O)CCCCCCCCCCCC)=O,3.80666249
C(C)OCCOCCOCCOCC,1.029619417
C(CCCCCCCCCCCC=CCC=CCCCCC)(=O)OC,2.208274414
CCCCCCCCCCCC1CCCC1,1.033184483
C(C(=O)OCCCCCCC)(=O)OCCCCCCC,2.261763098
CCC(CC)CCCCCCCCC(CC)CC,1.061256502
Cc1ccccc1Cc2ccccc2,1.163500749
CCC(c1ccccc1)c2ccccc2,1.284040127
C1CCC(CC1)CCCC2CCCCC2,1.70118174
C(C)C(CC)=CCCCCCCCCCCCCCC,0.832909123
C1CCC(C1)C2=CC=CC=C2C3CCCC3,2.833213344
C(C)C(CCC(C)C)(CCC(C)C)C1=CC=CC=C1,1.547562509
C(CCCCCCCCC)C(CCC1CCCCC1)CCC1CCCCC1,3.044522438
CCCCc1cccc2ccccc12,1.368639426
CC(C)(CC(CCCCC(CC(C)(C)C)C)C)C,1.064710737
C(CCC)C(CC1CC2CCCCC2CC1)CCCCCCCCCCCCCCCC,3.091042453
C1(CCCCC1)CC=C(CCC1CCCCC1)CCC1CCCCC1,2.090628731
C(C=1C(C(=O)OCCCCCCCC(C)C)=CC=CC1)(=O)OCCCCCCCC(C)C,3.637059705
CCCCCCCCCCC(CC)CC,0.579653682
CCCCCCCCCCCCCCCCCCCCCCC1CCCCC1,2.746790029
CCCCCC(CCC(CCC(C)C)CCC(C)C)CCC(C)C,1.481604541
C(CCCCCCCC)C(CC=CCCCCCC)CCCCCCCCC,2.564949357
CC(CCCC)OCCCCCCCCCCOC(CCCC)C,3.33220451
CCCCCCCCCCC1CCC(CCCCCCCCCC)CC1,2.583997552
C1CCC(C1)CCCC(CCc2ccccc2)CCc3ccccc3,2.894253105
C(C)C1C(C(C(C(C1CC)CC)CC)CC)CC,2.443216223
C(CCC)C(=CCCCCCCCCCCCCCCCC)C1=CC2=CC=CC=C2C=C1,3.912023005
C(C1=CC=CC=C1)C(CC1=CC=CC=C1)CCCCCC,2.833213344
C1(=CC=C(C=C1)C(=O)OCCCC)C(=O)OCCCC,3.044522438
CCCCCCCCCCCCCCCCCCc1cc(C)ccc1C,2.466367524
CCCCCCCC\C=C/CCCCCCCC(=O)OC,1.418277407
CC(C)CCCC(CCCCC(CCCC(C)C)C)C,1.418277407
CC(C)(CCCCCCCCCC)O,3.850147602
CCC(Cc1ccccc1)c2ccccc2,1.565289558
C(CCC)C(CCCCCCCCCCCCCCCCC)C1=CC=CC=C1,2.48490665
C(CCCCCCCCCCCCCCCCC)C1CCCC1,2.251291799
CCCC(CC1CCCCC1)CC2CCCCC2,2.374905755
CCCCc1ccccc1c2ccccc2,1.578978705
CCCCCCCCC(CCCCCCCC)CCc1ccccc1,2.034705648
CCCCCCCCCCCc1ccccc1,1.061256502
C1CCC(C1)CCCC(CCCC2CCCC2)CCc3ccccc3,2.857044754
C1(=CC=CC=C1)C(=CCCCCC)CCCCCC,1.064710737
CCCCCCCCCCCCCCC=C(c1ccccc1)c2ccccc2,2.950211758
CCCCC(CC)Cc1cccc2ccccc12,2.506166548
CCCCCCCCC(C)c1ccccc1,0.904347697
CC(CCOCCCCOCCC(CC(C)(C)C)C)CC(C)(C)C,2.944438979
C(CC)C(CCCCCCCC)C(CCCCCCCC)CCC,1.871802177
CC(C)CCCCCCCCCCCCC,0.792992516
CCCCC(CC)CC1CCCC2CCCCC12,1.94459786
C(CCCCC(=O)OC1CCCCC1)(=O)OC1CCCCC1,3.295836866
C(CCCC(=O)OCCC(C)C)(=O)OCCC(C)C,2.397895273
C1(CCCCC1)CC(CCCCCCCCCCCCCCC)CC1CCCCC1,3.36729583
C(CCCCCCCCCCCCCCCCCCCCCCC)C1=CC=CC=C1,1.931521412
CCCCCCCCC1CCCC2C(C)CCC(C)C12,2.062032123
CCCCOCCOCCOCOCCOCCOCCCC,2.833213344
CC(C(=O)OC)C(C(CCCCCCCCCCCC)C)C,2.282382386
C(C)C(CC)CCCCCCCCCCCCCCCCCCCCC,2.156402583
C1(CCCCC1)C(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,3.2554006
C(CC)C(CCCCCCCCCC)C(CCCCCCCCCC)CCC,2.00148
CCCCCCCCCCC(CCCCCCCCCC)Cc1ccccc1,2.189122959
C1(=CC=CC=C1)C=CCCCCCCCCCC(CCC)CCC,2.48490665
C1(CCCC1)CCCCCCCCCCCCCCCCCCCCC,2.186051277
C1(=CC=CC=C1)C(=CCCCCCCCCCCC)C1=CC=CC=C1,3.63758616
CCCCCCCCCCCC(CCCCCCC)C1CCC(C)CC1,2.641910399
CCCCCCC(CCC)C1CCC(CC1)C2CCCCC2,3.390399965
CCCCCCCCCCCCCCCC(CCC)CCC,1.578978705
C1(=CC=CC=C1)CC1=C(C=CC=C1)O,3.36729583
C(C)C1=CC=C(C=C1)C(C)C1=CC=CC=C1,1.740466175
C(COCCOCCOCCOCCO)O,3.314186005
CCCCCCCC\C=C/CCCCCCCC(=O)OCCC,1.595338988
CCCCCOc1ccccc1,0.58221562
CCCCCCC(CCCCC)c1ccc2ccccc2c1,2.899513181
C(CCCCC(=O)OCC(C)C)(=O)OCC(C)C,1.291983682
CCCCCCCCCCCCCCCCC1CCc2ccccc12,2.550226116
C(CCC)C(CCCC)=CCCCCCCC=C(CCCC)CCCC,1.458615023
CCCCCCCCCCCCCC(CCCCCC)C1CCCCC1,2.58021683
CCCCC(=CCCCCCCC=C(CCCC)c1ccccc1)c2ccccc2,3.213114862
CC1C(CCCC1)C1CCCCC1,0.993496188
C(CCCC=CCC=CCC=CCC=CCCCCC)(=O)OCC,1.098612289
C1(=CC=CC=C1)C(C(C)C)C1=CC=CC=C1,2.397895273
C(CCCCCC)C(=CCCCCCC)CCCCCCC,1.098612289
CCCCCCCCCCc1ccc(CCCCCCCCCC)cc1,2.323367632
CCCCCCCCCCCCCCc1ccccc1,1.506297154
CCCCCCCCCCCC(CCCC)c1ccccc1,2.010094143
C1(CCCCC1)CCCC(CCCC1CCCCC1)CCC1CCCCC1,3.295836866
C1(CCCCC1)CC1CC(CCC1)CC,1.435084525
CC(CCCCCC)C=CC(CCCCCC)C,0.875468737
C(CC)C(CCCCCCC)CCCCCCC,1.098612289
CCCCCCCCCCCCCCCC(CCCC)C1CCCCC1,2.63977136
CCCCCCCCCCCCCCC,0.667829373
C1(CCCCC1)C(=O)OCC,0.457424847
C(CC(CCCc1ccccc1)c2ccccc2)Cc3ccccc3,3.825669158
C(CC(CCCc1ccccc1)CCCc2ccccc2)Cc3ccccc3,3.420019136
CCCCC(CCCC)CCCCCC(CCCC)CCCC,1.850006365
C1CCC(C1)CCC(CCC2CCCC2)CCC3CCCC3,2.830480201
C1(=CC=CC=C1)C(=CCCCCCCCCCCCC)C1=CC=CC=C1,2.694627181
C(CC)C1CC2CCCCC2CC1,0.198850859
C(CCCCCC)C(=CCCCCCC)CCCCCCC,1.098612289
C(CCCCC(=O)OCCCCCC)(=O)OCCCCCC,2.48490665
C(CCCCCCCCCCCCCCC)(=O)OC(CC)C,2.302585093
CC(C1CCCC1)C2CCCC2,0.518793793
CCCCCCCCCC(C)=O,0.350656872
CCCCCCCc1ccc(C)c(C)c1,1.521698998
C1CCC(CC1)CCc2ccccc2,1.071583616
CCCCCC1CCCCC1,0.173953307
C1(=CC=CC=C1)C(=CCCCCCCCCC)CCCCCCCCCC,2.269028309
C1(CCCCC1)C1=CC=CC2=CC=CC=C12,2.772588722
C(CCCCCCC\C=C/CCCCCCCC)(=O)OCC,1.410986974
CC(CC)C1CCC(C2CCCCC12)C(CC)C,2.292534757
CCCCCCCCCC(CO)CCCCC,2.722610352
C(CCC)C(CCCC)(CCCC)C1CCCCC1,2.772588722
C1(CCCCC1)C(CCC)CCCCCCCCC(CCC)CCC,3.135494216
C(CC)C(=CCCCCCC)CCCCCCC,0.530628251
C(CCCCCCCCCCCCCCCCC)(=O)OCCCC,2.028148247
CC(C)(CCCCCCCCCCCCC(C)(C)C)C,2.2300144
C1CCC(C1)CCCc2ccccc2,0.828551818
CCCC(CC(C)C)CC(C)C,-0.248461359
C(CCCCCCCCC)C1CC2CCCCC2CC1,2.17702187
C1(CCCCC1)CCC(CCCC1CCCC1)CCC1=CC=CC=C1,3.230804396
CC(C)Cc1cccc2ccccc12,1.43869704
CCCCCCCCCCCCCCCCC=C(CCCC)c1ccc2CCCCc2c1,3.693966493
C(CCCCCCC)C1C(CCC1)CCCCCCCC,1.193922468
CCCCCCC(C)CC(C)C,0.0
CCCCCCC(CCC)O,2.014903021
CCCCCCCCCCCCC=C,0.343589704
C1CCC(CC1)c2ccccc2,0.678033543
CCCCCCCCCCCCCCCC(CC)CC,1.16315081
CCCCOCCOCCOCCOCCCC,1.033184483
CC1=CC=C(C=C1)C(C)C1=CC=CC=C1,1.686398954
CC(C=C)CCCCCCCCCCC,0.470003629
CC(CCC)(C)C1CCCCC1,1.280933845
C(CCCCCCCC)(=O)OC(CCCCCC)C,1.824549292
CCCCCCCCCCCCCCCC(C1CCCC1)C2CCCC2,2.671386217
CCCCCCCCCCCCCCCCCC(CCCC)CCCC,2.187174241
C(CCCCC(=O)OCCCCC)(=O)OCCCCC,2.054123734
C(C=1C(C(=O)OCCCCCCCCC)=CC=CC1)(=O)OCCCCCCCCC,3.713572067
CC(=C)C1C(CC(CC1)C)C1=CC=CC=C1,1.252762968
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,2.196112848
CCCCCCCc1ccccc1CCCCCCC,1.833061349
C(CCCCCCCCC)C=1C=C2CCCCC2=CC1,2.046401688
CCCCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCCC,2.980618636
C=1(C(=CC=CC1)C(=O)OCC(C)C)C(=O)OCC(C)C,2.890371758
CC1=C(C=C(C=C1)CCCCCCC)C,0.916290732
CC(=CC(C)(C)C(C)(C)C)C(C)(C)C,0.722705983
CCCCCCCCCCCCc1cc(ccc1C)C(C)C,2.123611525
CCCCCCCCCCC(CCCCCCCCCC)C(CC)CC,2.095560924
CC(CC)(CCCC(CCCC(CC)(C)C)C)C,1.335001067
C(C)(=O)O.OC(CCCCCCCCCCC(=O)OC1=CC=CC=C1)CCCCCC,3.280911216
C1(=CC=C(C=C1)C(=O)OCCCCCC)C(=O)OCCCCCC,3.828641396
CCCCCCCCCCCC=C,0.157003749
C1(CCCCC1)CCOCCCCCCOCCC1CCCCC1,2.995732274
CCCCCCCCCCCCCCCCC=C,1.026041596
C(C)(=O)OCCOCCOC(C)=O,1.30833282
CCCCCCCCCCC(CCCCCCCCCC)C1CC(C)CCC1C,2.989211057
CC(C)(C)C(C(C1CCCCC1)C(C)(C)C)C1CCCCC1,2.48490665
CCCc1ccc2ccccc2c1,1.156881197
CCC(C1CCCCC1)C2CCCCC2,1.731867912
COC(C)COC(C)COC(C)COC,1.386294361
C(CCCCCCCCC(=O)OCCCCC)(=O)OCCCCC,2.944438979
CCCCCCCCCCCCCCCCCCC,1.278152203
CCCCCCC1CCCc2ccc(CCCC)cc12,2.168905118
CC(CC1CCC(C2=CC=CC=C12)CC(C)C)C,2.708050201
CCCCCCCc1ccccc1,0.371563556
CCCCCCCCCCCCCCCC(=O)OC,1.360130041
C(C1=CC=C(C(=O)OCCCCCCC)C=C1)(=O)OCCCCCCC,3.258096538
C(CCCCCCCC(=O)OCC(C)C)(=O)OCC(C)C,2.302585093
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,2.938103161
CCc1ccc(cc1)C(C)c2ccccc2,1.521698998
CCCC(CCC)CCC,-0.616186139
C1(=CC=CC=C1)C(C)=CCCCCCCCC,1.064710737
C(CCCCC(=O)OCC(CCCC)CC)(=O)OCC(CCCC)CC,1.947337701
C(C)C(CC)=CCCCCCCC=C(CC)CC,0.587786665
C(CCCC)C1CCC(CC1)CCCCC,0.832909123
CC(C)CCCCCCCCC(C)C,0.019802627
CCCCCCCCCCCCCCCCCCCCC=C(CCCC)c1ccc2ccccc2c1,3.451436971
CCCCCCC(CCCc1ccccc1)CCCc2ccccc2,2.74514558
CCCCCCCCCCCCCCCC(CC)=CC,1.134622726
CCCCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,2.649714624
C(CCCCCCCCCCC)(=O)OCC(CCCC)CC,2.302585093
CC(C)c1ccc(Cc2ccccc2)cc1,1.100799894
C(CCCCC)C(CCCC1CCCCC1)CCCCCC,2.63905733
CC(CCOCCCCOCCC(CC(C)(C)C)C)CC(C)(C)C,2.944438979
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,2.478217662
CC(C)(c1ccccc1)c2ccccc2,1.502208986
CCCCCCCCCCC(CCCCCCCCCC)c1cc(C)ccc1C,3.0194488
C(C)C(CC1CCC(C2CCCCC12)CC(CCCC)CC)CCCC,2.197224577
C(C1=CC(C(=O)OCCCCCC)=CC=C1)(=O)OCCCCCC,3.091042453
C(CCCC)(=O)OCC(COC(CCCC)=O)(COC(CCCC)=O)COC(CCCC)=O,2.824374395
C1(=CC=CC=C1)C(CCCCCCCC)C1=CC=CC=C1,3.784189634
CCCCC/C(=C/CCCC)/C,-0.301105093
C1(CCCCC1)C(CC)(C(CC)(C)C1CCCCC1)C,2.995732274
C(CC)C(CCCCCCCC)C1CC2CCCCC2CC1,1.945910149
C(CCCCCCC)C(CCCCCCCC)CCCCCCCCCC,1.667706821
C(C)(C)C1C=CC(C2=CC=CC=C12)C(C)C,2.302585093
CCCCCOCCCCC,-0.224769873
CC(CC=CC1=CC=CC=C1)CCC=C(C)C,1.504077397
CC1(CCC2=CC(=C(C=C12)C(C)C)C(CCCC)C)C,2.079441542
CC(=CCCCCC)CCCCCC,-0.287682072
C(=C)C(CCCC)CCC=CCCCCC,0.641853886
CC=1C=C(C(=O)C2=CC=CC=C2)C=CC1C,1.887069649
C1(=CC(=CC=C1)C(=O)OCCC(C)C)C(=O)OCCC(C)C,3.33220451
C(CCCCCCCCCCCCCCCCCCCCCCCC)C1=CC=CC=C1,2.00148
CCCCCCC(C1CCCCC1)C2CCCCC2,2.786245049
CCCCCCCCCCCCCC(CCC)CCC,1.297463147
CC(CCCCCCCCCCCCC(=O)OC)C,1.931521412
CC(C)(CC(CC=C(CCC(CC(C)(C)C)C)CCC(CC(C)(C)C)C)C)C,2.63188884
CC(=CC1=CC=CC2=CC=CC=C12)CC(C)C,2.397895273
CCCCCCCCCC(CCCCCCCC)c1ccc(C)cc1,2.493205453
C(C)C1=C(C=C(C2=CC=CC=C12)C)C,0.832909123
CCCCCCCCC(CCC1CCCCC1)CCC2CCCCC2,3.292126287
Cc1ccccc1c2ccccc2,1.150572028
CCCCCCC1CCC(CC1)C2CCCCC2,2.136199875
CC(C)C1CCCc2ccccc12,0.966983846
CCCCCCCCC1CCCc2c(C)ccc(C)c12,2.549345166
C(CCC)C(CCCC)(CCCC)CCCC,1.193922468
CCCCCCC=CCCCCCCC,0.587786665
CCCCCCCCC1CCC(CC1)C2CCCCC2,2.064023289
Cc1ccc(Cc2ccccc2)cc1,0.802951807
C(CCCCCCCCCCC)(=O)OC(CCCCCCCCC)C,2.833213344
C(COCCOCCOCCOCCO)O,3.314186005
C=1(C(=CC=CC1)C(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,3.713572067
C(CCCCC)OCCOCCOCCO,2.163323026
CCCCCC=CCCCCCC,0.182321557
C(C=1C(C(=O)OC(C)CC)=CC=CC1)(=O)OC(C)CC,3.496507561
CC(C)CCCC(CCC(CC(C)C)CC(C)C)C,0.78845736
CC(C)C(C(C)C)C1CCCCC1,0.570979547
